action,landmark,variation,order,goal,task_id
open door to hallway,False,397,0,"Your task is to measure the melting point of water, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
go to hallway,False,397,1,"Your task is to measure the melting point of water, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
open door to kitchen,False,397,2,"Your task is to measure the melting point of water, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
go to kitchen,False,397,3,"Your task is to measure the melting point of water, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
pick up thermometer,True,397,4,"Your task is to measure the melting point of water, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
focus on thermometer in inventory,True,397,5,"Your task is to measure the melting point of water, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
move cup containing nothing in table to sink,True,397,6,"Your task is to measure the melting point of water, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
activate sink,True,397,7,"Your task is to measure the melting point of water, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
deactivate sink,True,397,8,"Your task is to measure the melting point of water, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
pick up cup containing water,True,397,9,"Your task is to measure the melting point of water, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
focus on substance in cup,True,397,10,"Your task is to measure the melting point of water, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
open freezer,True,397,11,"Your task is to measure the melting point of water, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
move cup containing water to freezer,True,397,12,"Your task is to measure the melting point of water, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
examine substance in cup,True,397,13,"Your task is to measure the melting point of water, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
use thermometer in inventory on substance in cup,True,397,14,"Your task is to measure the melting point of water, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
examine substance in cup,True,397,15,"Your task is to measure the melting point of water, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
use thermometer in inventory on substance in cup,True,397,16,"Your task is to measure the melting point of water, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
examine substance in cup,True,397,17,"Your task is to measure the melting point of water, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
use thermometer in inventory on substance in cup,True,397,18,"Your task is to measure the melting point of water, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
examine substance in cup,True,397,19,"Your task is to measure the melting point of water, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
use thermometer in inventory on substance in cup,True,397,20,"Your task is to measure the melting point of water, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
examine substance in cup,True,397,21,"Your task is to measure the melting point of water, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
use thermometer in inventory on substance in cup,True,397,22,"Your task is to measure the melting point of water, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
examine substance in cup,True,397,23,"Your task is to measure the melting point of water, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
use thermometer in inventory on substance in cup,True,397,24,"Your task is to measure the melting point of water, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
examine substance in cup,True,397,25,"Your task is to measure the melting point of water, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
use thermometer in inventory on substance in cup,True,397,26,"Your task is to measure the melting point of water, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
examine substance in cup,True,397,27,"Your task is to measure the melting point of water, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
use thermometer in inventory on substance in cup,True,397,28,"Your task is to measure the melting point of water, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
examine substance in cup,True,397,29,"Your task is to measure the melting point of water, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
use thermometer in inventory on substance in cup,True,397,30,"Your task is to measure the melting point of water, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
examine substance in cup,True,397,31,"Your task is to measure the melting point of water, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
use thermometer in inventory on substance in cup,True,397,32,"Your task is to measure the melting point of water, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
examine ice,True,397,33,"Your task is to measure the melting point of water, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
use thermometer in inventory on ice,True,397,34,"Your task is to measure the melting point of water, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
focus on purple box,False,397,35,"Your task is to measure the melting point of water, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
