action,landmark,variation,order,goal,task_id
open door to kitchen,False,257,0,"Your task is to measure the temperature of sodium chloride, which is located around the bathroom",task-10-use-thermometer
go to kitchen,False,257,1,"Your task is to measure the temperature of sodium chloride, which is located around the bathroom",task-10-use-thermometer
pick up thermometer,True,257,2,"Your task is to measure the temperature of sodium chloride, which is located around the bathroom",task-10-use-thermometer
focus on thermometer in inventory,True,257,3,"Your task is to measure the temperature of sodium chloride, which is located around the bathroom",task-10-use-thermometer
open door to bathroom,True,257,4,"Your task is to measure the temperature of sodium chloride, which is located around the bathroom",task-10-use-thermometer
go to bathroom,True,257,5,"Your task is to measure the temperature of sodium chloride, which is located around the bathroom",task-10-use-thermometer
pick up sodium chloride,True,257,6,"Your task is to measure the temperature of sodium chloride, which is located around the bathroom",task-10-use-thermometer
focus on sodium chloride in inventory,True,257,7,"Your task is to measure the temperature of sodium chloride, which is located around the bathroom",task-10-use-thermometer
use thermometer in inventory on sodium chloride in inventory,True,257,8,"Your task is to measure the temperature of sodium chloride, which is located around the bathroom",task-10-use-thermometer
move sodium chloride in inventory to red box,False,257,9,"Your task is to measure the temperature of sodium chloride, which is located around the bathroom",task-10-use-thermometer
