action,landmark,variation,order,goal,task_id
open door to hallway,False,138,0,"Your task is to measure the temperature of sodium chloride, which is located around the bathroom",task-10-use-thermometer
go to hallway,False,138,1,"Your task is to measure the temperature of sodium chloride, which is located around the bathroom",task-10-use-thermometer
open door to kitchen,False,138,2,"Your task is to measure the temperature of sodium chloride, which is located around the bathroom",task-10-use-thermometer
go to kitchen,False,138,3,"Your task is to measure the temperature of sodium chloride, which is located around the bathroom",task-10-use-thermometer
pick up thermometer,True,138,4,"Your task is to measure the temperature of sodium chloride, which is located around the bathroom",task-10-use-thermometer
focus on thermometer in inventory,True,138,5,"Your task is to measure the temperature of sodium chloride, which is located around the bathroom",task-10-use-thermometer
open door to bathroom,True,138,6,"Your task is to measure the temperature of sodium chloride, which is located around the bathroom",task-10-use-thermometer
go to bathroom,True,138,7,"Your task is to measure the temperature of sodium chloride, which is located around the bathroom",task-10-use-thermometer
pick up sodium chloride,True,138,8,"Your task is to measure the temperature of sodium chloride, which is located around the bathroom",task-10-use-thermometer
focus on sodium chloride in inventory,True,138,9,"Your task is to measure the temperature of sodium chloride, which is located around the bathroom",task-10-use-thermometer
use thermometer in inventory on sodium chloride in inventory,True,138,10,"Your task is to measure the temperature of sodium chloride, which is located around the bathroom",task-10-use-thermometer
move sodium chloride in inventory to blue box,False,138,11,"Your task is to measure the temperature of sodium chloride, which is located around the bathroom",task-10-use-thermometer
