action,landmark,variation,order,goal,task_id
open door to kitchen,True,21,0,Your task is to melt lead,task-1-melt
go to kitchen,True,21,1,Your task is to melt lead,task-1-melt
pick up thermometer,True,21,2,Your task is to melt lead,task-1-melt
open cupboard,True,21,3,Your task is to melt lead,task-1-melt
pick up metal pot,True,21,4,Your task is to melt lead,task-1-melt
open freezer,True,21,5,Your task is to melt lead,task-1-melt
open drawer in cupboard,True,21,6,Your task is to melt lead,task-1-melt
open drawer in counter,True,21,7,Your task is to melt lead,task-1-melt
open glass jar,True,21,8,Your task is to melt lead,task-1-melt
open fridge,True,21,9,Your task is to melt lead,task-1-melt
open oven,True,21,10,Your task is to melt lead,task-1-melt
open door to bathroom,True,21,11,Your task is to melt lead,task-1-melt
go to bathroom,True,21,12,Your task is to melt lead,task-1-melt
open door to kitchen,True,21,13,Your task is to melt lead,task-1-melt
go to kitchen,True,21,14,Your task is to melt lead,task-1-melt
open door to outside,True,21,15,Your task is to melt lead,task-1-melt
go to outside,True,21,16,Your task is to melt lead,task-1-melt
open door to foundry,True,21,17,Your task is to melt lead,task-1-melt
go to foundry,True,21,18,Your task is to melt lead,task-1-melt
open door to outside,True,21,19,Your task is to melt lead,task-1-melt
go to outside,True,21,20,Your task is to melt lead,task-1-melt
open door to green house,True,21,21,Your task is to melt lead,task-1-melt
go to green house,True,21,22,Your task is to melt lead,task-1-melt
open door to hallway,True,21,23,Your task is to melt lead,task-1-melt
go to hallway,True,21,24,Your task is to melt lead,task-1-melt
open door to workshop,True,21,25,Your task is to melt lead,task-1-melt
go to workshop,True,21,26,Your task is to melt lead,task-1-melt
pick up lead,True,21,27,Your task is to melt lead,task-1-melt
open door to hallway,True,21,28,Your task is to melt lead,task-1-melt
go to hallway,True,21,29,Your task is to melt lead,task-1-melt
open door to kitchen,True,21,30,Your task is to melt lead,task-1-melt
go to kitchen,True,21,31,Your task is to melt lead,task-1-melt
focus on lead,True,21,32,Your task is to melt lead,task-1-melt
move lead to metal pot,True,21,33,Your task is to melt lead,task-1-melt
pick up metal pot,True,21,34,Your task is to melt lead,task-1-melt
move metal pot to stove,True,21,35,Your task is to melt lead,task-1-melt
activate stove,True,21,36,Your task is to melt lead,task-1-melt
pick up metal pot,True,21,37,Your task is to melt lead,task-1-melt
open door to outside,True,21,38,Your task is to melt lead,task-1-melt
go to outside,True,21,39,Your task is to melt lead,task-1-melt
open door to foundry,True,21,40,Your task is to melt lead,task-1-melt
go to foundry,True,21,41,Your task is to melt lead,task-1-melt
open blast furnace,True,21,42,Your task is to melt lead,task-1-melt
move metal pot to blast furnace,True,21,43,Your task is to melt lead,task-1-melt
activate blast furnace,True,21,44,Your task is to melt lead,task-1-melt
examine lead,True,21,45,Your task is to melt lead,task-1-melt
use thermometer in inventory on lead,True,21,46,Your task is to melt lead,task-1-melt
examine lead,True,21,47,Your task is to melt lead,task-1-melt
use thermometer in inventory on lead,True,21,48,Your task is to melt lead,task-1-melt
examine lead,True,21,49,Your task is to melt lead,task-1-melt
