action,landmark,variation,order,goal,task_id
pick up seed jar,True,49,0,Your task is to grow a banana plant from seed,task-4-grow-plant
open door to hallway,False,49,1,Your task is to grow a banana plant from seed,task-4-grow-plant
go to hallway,False,49,2,Your task is to grow a banana plant from seed,task-4-grow-plant
open door to green house,True,49,3,Your task is to grow a banana plant from seed,task-4-grow-plant
go to green house,True,49,4,Your task is to grow a banana plant from seed,task-4-grow-plant
move soil to flower pot 1,False,49,5,Your task is to grow a banana plant from seed,task-4-grow-plant
move banana seed in seed jar to flower pot 1,False,49,6,Your task is to grow a banana plant from seed,task-4-grow-plant
0,True,49,7,Your task is to grow a banana plant from seed,task-4-grow-plant
focus on banana seed in flower pot 1,False,49,8,Your task is to grow a banana plant from seed,task-4-grow-plant
activate sink,True,49,9,Your task is to grow a banana plant from seed,task-4-grow-plant
move jug to sink,True,49,10,Your task is to grow a banana plant from seed,task-4-grow-plant
pour jug into flower pot 1,False,49,11,Your task is to grow a banana plant from seed,task-4-grow-plant
deactivate sink,True,49,12,Your task is to grow a banana plant from seed,task-4-grow-plant
wait1,True,49,13,Your task is to grow a banana plant from seed,task-4-grow-plant
wait1,True,49,14,Your task is to grow a banana plant from seed,task-4-grow-plant
wait1,True,49,15,Your task is to grow a banana plant from seed,task-4-grow-plant
wait1,True,49,16,Your task is to grow a banana plant from seed,task-4-grow-plant
wait1,True,49,17,Your task is to grow a banana plant from seed,task-4-grow-plant
activate sink,True,49,18,Your task is to grow a banana plant from seed,task-4-grow-plant
move jug to sink,True,49,19,Your task is to grow a banana plant from seed,task-4-grow-plant
pour jug into flower pot 1,False,49,20,Your task is to grow a banana plant from seed,task-4-grow-plant
deactivate sink,True,49,21,Your task is to grow a banana plant from seed,task-4-grow-plant
wait1,True,49,22,Your task is to grow a banana plant from seed,task-4-grow-plant
wait1,True,49,23,Your task is to grow a banana plant from seed,task-4-grow-plant
wait1,True,49,24,Your task is to grow a banana plant from seed,task-4-grow-plant
