action,landmark,variation,order,goal,task_id
open door to hallway,False,6,0,Your task is to use chemistry to create yellow-green paint,task-5-chemistry-mix-paint-(tertiary-color)
go to hallway,False,6,1,Your task is to use chemistry to create yellow-green paint,task-5-chemistry-mix-paint-(tertiary-color)
open door to living room,False,6,2,Your task is to use chemistry to create yellow-green paint,task-5-chemistry-mix-paint-(tertiary-color)
go to living room,False,6,3,Your task is to use chemistry to create yellow-green paint,task-5-chemistry-mix-paint-(tertiary-color)
open door to hallway,False,6,4,Your task is to use chemistry to create yellow-green paint,task-5-chemistry-mix-paint-(tertiary-color)
go to hallway,False,6,5,Your task is to use chemistry to create yellow-green paint,task-5-chemistry-mix-paint-(tertiary-color)
open door to art studio,False,6,6,Your task is to use chemistry to create yellow-green paint,task-5-chemistry-mix-paint-(tertiary-color)
go to art studio,False,6,7,Your task is to use chemistry to create yellow-green paint,task-5-chemistry-mix-paint-(tertiary-color)
pour cup containing blue paint in art studio in jug,False,6,8,Your task is to use chemistry to create yellow-green paint,task-5-chemistry-mix-paint-(tertiary-color)
pour cup containing yellow paint in art studio in jug,False,6,9,Your task is to use chemistry to create yellow-green paint,task-5-chemistry-mix-paint-(tertiary-color)
mix jug,False,6,10,Your task is to use chemistry to create yellow-green paint,task-5-chemistry-mix-paint-(tertiary-color)
focus on green paint,True,6,11,Your task is to use chemistry to create yellow-green paint,task-5-chemistry-mix-paint-(tertiary-color)
wait1,True,6,12,Your task is to use chemistry to create yellow-green paint,task-5-chemistry-mix-paint-(tertiary-color)
pour jug in jug,False,6,13,Your task is to use chemistry to create yellow-green paint,task-5-chemistry-mix-paint-(tertiary-color)
open large cupboard,False,6,14,Your task is to use chemistry to create yellow-green paint,task-5-chemistry-mix-paint-(tertiary-color)
pour cup containing yellow paint in jug,False,6,15,Your task is to use chemistry to create yellow-green paint,task-5-chemistry-mix-paint-(tertiary-color)
mix jug,False,6,16,Your task is to use chemistry to create yellow-green paint,task-5-chemistry-mix-paint-(tertiary-color)
focus on paint in jug,False,6,17,Your task is to use chemistry to create yellow-green paint,task-5-chemistry-mix-paint-(tertiary-color)
