action,landmark,variation,order,goal,task_id
open door to art studio,False,7,0,Your task is to use chemistry to create yellow-green paint,task-5-chemistry-mix-paint-(tertiary-color)
go to art studio,False,7,1,Your task is to use chemistry to create yellow-green paint,task-5-chemistry-mix-paint-(tertiary-color)
pour cup containing blue paint in art studio in jug,False,7,2,Your task is to use chemistry to create yellow-green paint,task-5-chemistry-mix-paint-(tertiary-color)
pour cup containing yellow paint in art studio in jug,False,7,3,Your task is to use chemistry to create yellow-green paint,task-5-chemistry-mix-paint-(tertiary-color)
mix jug,False,7,4,Your task is to use chemistry to create yellow-green paint,task-5-chemistry-mix-paint-(tertiary-color)
focus on green paint,True,7,5,Your task is to use chemistry to create yellow-green paint,task-5-chemistry-mix-paint-(tertiary-color)
wait1,True,7,6,Your task is to use chemistry to create yellow-green paint,task-5-chemistry-mix-paint-(tertiary-color)
pour jug in jug,False,7,7,Your task is to use chemistry to create yellow-green paint,task-5-chemistry-mix-paint-(tertiary-color)
open closet,False,7,8,Your task is to use chemistry to create yellow-green paint,task-5-chemistry-mix-paint-(tertiary-color)
open cupboard,False,7,9,Your task is to use chemistry to create yellow-green paint,task-5-chemistry-mix-paint-(tertiary-color)
pour cup containing yellow paint in jug,False,7,10,Your task is to use chemistry to create yellow-green paint,task-5-chemistry-mix-paint-(tertiary-color)
mix jug,False,7,11,Your task is to use chemistry to create yellow-green paint,task-5-chemistry-mix-paint-(tertiary-color)
focus on paint in jug,False,7,12,Your task is to use chemistry to create yellow-green paint,task-5-chemistry-mix-paint-(tertiary-color)
