action,landmark,variation,order,goal,task_id
open door to art studio,True,20,0,Your task is to use chemistry to create yellow-orange paint,task-5-chemistry-mix-paint-(tertiary-color)
go to art studio,True,20,1,Your task is to use chemistry to create yellow-orange paint,task-5-chemistry-mix-paint-(tertiary-color)
pour cup containing red paint in desk in jug,False,20,2,Your task is to use chemistry to create yellow-orange paint,task-5-chemistry-mix-paint-(tertiary-color)
pour cup containing yellow paint in desk in jug,False,20,3,Your task is to use chemistry to create yellow-orange paint,task-5-chemistry-mix-paint-(tertiary-color)
mix jug,False,20,4,Your task is to use chemistry to create yellow-orange paint,task-5-chemistry-mix-paint-(tertiary-color)
focus on orange paint,True,20,5,Your task is to use chemistry to create yellow-orange paint,task-5-chemistry-mix-paint-(tertiary-color)
wait1,True,20,6,Your task is to use chemistry to create yellow-orange paint,task-5-chemistry-mix-paint-(tertiary-color)
pour jug in jug,False,20,7,Your task is to use chemistry to create yellow-orange paint,task-5-chemistry-mix-paint-(tertiary-color)
pour cup containing yellow paint in art studio in jug,False,20,8,Your task is to use chemistry to create yellow-orange paint,task-5-chemistry-mix-paint-(tertiary-color)
mix jug,False,20,9,Your task is to use chemistry to create yellow-orange paint,task-5-chemistry-mix-paint-(tertiary-color)
focus on paint in jug,False,20,10,Your task is to use chemistry to create yellow-orange paint,task-5-chemistry-mix-paint-(tertiary-color)
