action,landmark,variation,order,goal,task_id
open door to outside,False,195,0,"Your task is to measure the temperature of unknown substance B, which is located around the living room",task-10-use-thermometer
go to outside,False,195,1,"Your task is to measure the temperature of unknown substance B, which is located around the living room",task-10-use-thermometer
open door to kitchen,False,195,2,"Your task is to measure the temperature of unknown substance B, which is located around the living room",task-10-use-thermometer
go to kitchen,False,195,3,"Your task is to measure the temperature of unknown substance B, which is located around the living room",task-10-use-thermometer
pick up thermometer,True,195,4,"Your task is to measure the temperature of unknown substance B, which is located around the living room",task-10-use-thermometer
focus on thermometer in inventory,True,195,5,"Your task is to measure the temperature of unknown substance B, which is located around the living room",task-10-use-thermometer
open door to hallway,True,195,6,"Your task is to measure the temperature of unknown substance B, which is located around the living room",task-10-use-thermometer
go to hallway,True,195,7,"Your task is to measure the temperature of unknown substance B, which is located around the living room",task-10-use-thermometer
open door to living room,True,195,8,"Your task is to measure the temperature of unknown substance B, which is located around the living room",task-10-use-thermometer
go to living room,True,195,9,"Your task is to measure the temperature of unknown substance B, which is located around the living room",task-10-use-thermometer
pick up unknown substance B,True,195,10,"Your task is to measure the temperature of unknown substance B, which is located around the living room",task-10-use-thermometer
focus on unknown substance B in inventory,True,195,11,"Your task is to measure the temperature of unknown substance B, which is located around the living room",task-10-use-thermometer
open door to hallway,True,195,12,"Your task is to measure the temperature of unknown substance B, which is located around the living room",task-10-use-thermometer
go to hallway,True,195,13,"Your task is to measure the temperature of unknown substance B, which is located around the living room",task-10-use-thermometer
open door to kitchen,False,195,14,"Your task is to measure the temperature of unknown substance B, which is located around the living room",task-10-use-thermometer
go to kitchen,False,195,15,"Your task is to measure the temperature of unknown substance B, which is located around the living room",task-10-use-thermometer
open door to bathroom,False,195,16,"Your task is to measure the temperature of unknown substance B, which is located around the living room",task-10-use-thermometer
go to bathroom,False,195,17,"Your task is to measure the temperature of unknown substance B, which is located around the living room",task-10-use-thermometer
use thermometer in inventory on unknown substance B in inventory,True,195,18,"Your task is to measure the temperature of unknown substance B, which is located around the living room",task-10-use-thermometer
move unknown substance B in inventory to green box,False,195,19,"Your task is to measure the temperature of unknown substance B, which is located around the living room",task-10-use-thermometer
