action,landmark,variation,order,goal,task_id
open door to hallway,True,212,0,"Your task is to measure the temperature of unknown substance B, which is located around the living room",task-10-use-thermometer
go to hallway,True,212,1,"Your task is to measure the temperature of unknown substance B, which is located around the living room",task-10-use-thermometer
open door to kitchen,False,212,2,"Your task is to measure the temperature of unknown substance B, which is located around the living room",task-10-use-thermometer
go to kitchen,False,212,3,"Your task is to measure the temperature of unknown substance B, which is located around the living room",task-10-use-thermometer
pick up thermometer,True,212,4,"Your task is to measure the temperature of unknown substance B, which is located around the living room",task-10-use-thermometer
focus on thermometer in inventory,True,212,5,"Your task is to measure the temperature of unknown substance B, which is located around the living room",task-10-use-thermometer
open door to hallway,True,212,6,"Your task is to measure the temperature of unknown substance B, which is located around the living room",task-10-use-thermometer
go to hallway,True,212,7,"Your task is to measure the temperature of unknown substance B, which is located around the living room",task-10-use-thermometer
open door to living room,True,212,8,"Your task is to measure the temperature of unknown substance B, which is located around the living room",task-10-use-thermometer
go to living room,True,212,9,"Your task is to measure the temperature of unknown substance B, which is located around the living room",task-10-use-thermometer
pick up unknown substance B,True,212,10,"Your task is to measure the temperature of unknown substance B, which is located around the living room",task-10-use-thermometer
focus on unknown substance B in inventory,True,212,11,"Your task is to measure the temperature of unknown substance B, which is located around the living room",task-10-use-thermometer
use thermometer in inventory on unknown substance B in inventory,True,212,12,"Your task is to measure the temperature of unknown substance B, which is located around the living room",task-10-use-thermometer
move unknown substance B in inventory to yellow box,False,212,13,"Your task is to measure the temperature of unknown substance B, which is located around the living room",task-10-use-thermometer
