action,landmark,variation,order,goal,task_id
open door to kitchen,True,3,0,Your task is to freeze water,task-1-freeze
go to kitchen,True,3,1,Your task is to freeze water,task-1-freeze
pick up thermometer,True,3,2,Your task is to freeze water,task-1-freeze
open cupboard,True,3,3,Your task is to freeze water,task-1-freeze
pick up metal pot,True,3,4,Your task is to freeze water,task-1-freeze
move metal pot to sink,True,3,5,Your task is to freeze water,task-1-freeze
activate sink,True,3,6,Your task is to freeze water,task-1-freeze
deactivate sink,True,3,7,Your task is to freeze water,task-1-freeze
pick up metal pot,True,3,8,Your task is to freeze water,task-1-freeze
move metal pot to sink,True,3,9,Your task is to freeze water,task-1-freeze
activate sink,True,3,10,Your task is to freeze water,task-1-freeze
deactivate sink,True,3,11,Your task is to freeze water,task-1-freeze
pick up metal pot,True,3,12,Your task is to freeze water,task-1-freeze
open door to bathroom,False,3,13,Your task is to freeze water,task-1-freeze
go to bathroom,False,3,14,Your task is to freeze water,task-1-freeze
move metal pot to sink,True,3,15,Your task is to freeze water,task-1-freeze
activate sink,True,3,16,Your task is to freeze water,task-1-freeze
deactivate sink,True,3,17,Your task is to freeze water,task-1-freeze
pick up metal pot,True,3,18,Your task is to freeze water,task-1-freeze
focus on substance in metal pot,True,3,19,Your task is to freeze water,task-1-freeze
pour metal pot into metal pot,True,3,20,Your task is to freeze water,task-1-freeze
open door to kitchen,True,3,21,Your task is to freeze water,task-1-freeze
go to kitchen,True,3,22,Your task is to freeze water,task-1-freeze
pick up metal pot,True,3,23,Your task is to freeze water,task-1-freeze
open freezer,True,3,24,Your task is to freeze water,task-1-freeze
move metal pot to freezer,True,3,25,Your task is to freeze water,task-1-freeze
examine substance in metal pot,True,3,26,Your task is to freeze water,task-1-freeze
use thermometer in inventory on substance in metal pot,True,3,27,Your task is to freeze water,task-1-freeze
wait,True,3,28,Your task is to freeze water,task-1-freeze
examine substance in metal pot,True,3,29,Your task is to freeze water,task-1-freeze
use thermometer in inventory on substance in metal pot,True,3,30,Your task is to freeze water,task-1-freeze
wait,True,3,31,Your task is to freeze water,task-1-freeze
