action,landmark,variation,order,goal,task_id
open door to kitchen,True,20,0,Your task is to boil lead,task-1-boil
go to kitchen,True,20,1,Your task is to boil lead,task-1-boil
pick up thermometer,True,20,2,Your task is to boil lead,task-1-boil
open cupboard,True,20,3,Your task is to boil lead,task-1-boil
pick up metal pot,True,20,4,Your task is to boil lead,task-1-boil
open drawer in cupboard,True,20,5,Your task is to boil lead,task-1-boil
open freezer,True,20,6,Your task is to boil lead,task-1-boil
open glass jar,True,20,7,Your task is to boil lead,task-1-boil
open fridge,True,20,8,Your task is to boil lead,task-1-boil
open drawer in counter,True,20,9,Your task is to boil lead,task-1-boil
open oven,True,20,10,Your task is to boil lead,task-1-boil
open door to bathroom,True,20,11,Your task is to boil lead,task-1-boil
go to bathroom,True,20,12,Your task is to boil lead,task-1-boil
open door to kitchen,True,20,13,Your task is to boil lead,task-1-boil
go to kitchen,True,20,14,Your task is to boil lead,task-1-boil
open door to outside,True,20,15,Your task is to boil lead,task-1-boil
go to outside,True,20,16,Your task is to boil lead,task-1-boil
open door to foundry,True,20,17,Your task is to boil lead,task-1-boil
go to foundry,True,20,18,Your task is to boil lead,task-1-boil
open door to outside,True,20,19,Your task is to boil lead,task-1-boil
go to outside,True,20,20,Your task is to boil lead,task-1-boil
open door to green house,True,20,21,Your task is to boil lead,task-1-boil
go to green house,True,20,22,Your task is to boil lead,task-1-boil
open door to hallway,True,20,23,Your task is to boil lead,task-1-boil
go to hallway,True,20,24,Your task is to boil lead,task-1-boil
open door to workshop,True,20,25,Your task is to boil lead,task-1-boil
go to workshop,True,20,26,Your task is to boil lead,task-1-boil
pick up lead,True,20,27,Your task is to boil lead,task-1-boil
open door to hallway,True,20,28,Your task is to boil lead,task-1-boil
go to hallway,True,20,29,Your task is to boil lead,task-1-boil
open door to kitchen,True,20,30,Your task is to boil lead,task-1-boil
go to kitchen,True,20,31,Your task is to boil lead,task-1-boil
focus on lead,True,20,32,Your task is to boil lead,task-1-boil
move lead to metal pot,True,20,33,Your task is to boil lead,task-1-boil
pick up metal pot,True,20,34,Your task is to boil lead,task-1-boil
move metal pot to stove,True,20,35,Your task is to boil lead,task-1-boil
activate stove,True,20,36,Your task is to boil lead,task-1-boil
examine lead,True,20,37,Your task is to boil lead,task-1-boil
use thermometer in inventory on lead,True,20,38,Your task is to boil lead,task-1-boil
examine lead,True,20,39,Your task is to boil lead,task-1-boil
use thermometer in inventory on lead,True,20,40,Your task is to boil lead,task-1-boil
examine lead,True,20,41,Your task is to boil lead,task-1-boil
use thermometer in inventory on lead,True,20,42,Your task is to boil lead,task-1-boil
examine lead,True,20,43,Your task is to boil lead,task-1-boil
use thermometer in inventory on lead,True,20,44,Your task is to boil lead,task-1-boil
examine lead,True,20,45,Your task is to boil lead,task-1-boil
use thermometer in inventory on lead,True,20,46,Your task is to boil lead,task-1-boil
examine lead,True,20,47,Your task is to boil lead,task-1-boil
use thermometer in inventory on lead,True,20,48,Your task is to boil lead,task-1-boil
examine lead,True,20,49,Your task is to boil lead,task-1-boil
use thermometer in inventory on lead,True,20,50,Your task is to boil lead,task-1-boil
examine lead,True,20,51,Your task is to boil lead,task-1-boil
use thermometer in inventory on lead,True,20,52,Your task is to boil lead,task-1-boil
examine lead,True,20,53,Your task is to boil lead,task-1-boil
use thermometer in inventory on lead,True,20,54,Your task is to boil lead,task-1-boil
