action,landmark,variation,order,goal,task_id
open door to hallway,False,70,0,Your task is to grow a cherry plant from seed,task-4-grow-plant
go to hallway,False,70,1,Your task is to grow a cherry plant from seed,task-4-grow-plant
open door to green house,True,70,2,Your task is to grow a cherry plant from seed,task-4-grow-plant
go to green house,True,70,3,Your task is to grow a cherry plant from seed,task-4-grow-plant
pick up seed jar,True,70,4,Your task is to grow a cherry plant from seed,task-4-grow-plant
move soil to flower pot 3,False,70,5,Your task is to grow a cherry plant from seed,task-4-grow-plant
move cherry seed in seed jar to flower pot 3,False,70,6,Your task is to grow a cherry plant from seed,task-4-grow-plant
0,True,70,7,Your task is to grow a cherry plant from seed,task-4-grow-plant
focus on cherry seed in flower pot 3,False,70,8,Your task is to grow a cherry plant from seed,task-4-grow-plant
activate sink,True,70,9,Your task is to grow a cherry plant from seed,task-4-grow-plant
move jug to sink,True,70,10,Your task is to grow a cherry plant from seed,task-4-grow-plant
pour jug into flower pot 3,False,70,11,Your task is to grow a cherry plant from seed,task-4-grow-plant
deactivate sink,True,70,12,Your task is to grow a cherry plant from seed,task-4-grow-plant
wait1,True,70,13,Your task is to grow a cherry plant from seed,task-4-grow-plant
wait1,True,70,14,Your task is to grow a cherry plant from seed,task-4-grow-plant
wait1,True,70,15,Your task is to grow a cherry plant from seed,task-4-grow-plant
wait1,True,70,16,Your task is to grow a cherry plant from seed,task-4-grow-plant
wait1,True,70,17,Your task is to grow a cherry plant from seed,task-4-grow-plant
activate sink,True,70,18,Your task is to grow a cherry plant from seed,task-4-grow-plant
move jug to sink,True,70,19,Your task is to grow a cherry plant from seed,task-4-grow-plant
pour jug into flower pot 3,False,70,20,Your task is to grow a cherry plant from seed,task-4-grow-plant
deactivate sink,True,70,21,Your task is to grow a cherry plant from seed,task-4-grow-plant
wait1,True,70,22,Your task is to grow a cherry plant from seed,task-4-grow-plant
wait1,True,70,23,Your task is to grow a cherry plant from seed,task-4-grow-plant
wait1,True,70,24,Your task is to grow a cherry plant from seed,task-4-grow-plant
