action,landmark,variation,order,goal,task_id
open door to hallway,False,85,0,Your task is to grow a lemon plant from seed,task-4-grow-plant
go to hallway,False,85,1,Your task is to grow a lemon plant from seed,task-4-grow-plant
open door to workshop,False,85,2,Your task is to grow a lemon plant from seed,task-4-grow-plant
go to workshop,False,85,3,Your task is to grow a lemon plant from seed,task-4-grow-plant
pick up seed jar,True,85,4,Your task is to grow a lemon plant from seed,task-4-grow-plant
open door to hallway,False,85,5,Your task is to grow a lemon plant from seed,task-4-grow-plant
go to hallway,False,85,6,Your task is to grow a lemon plant from seed,task-4-grow-plant
open door to green house,True,85,7,Your task is to grow a lemon plant from seed,task-4-grow-plant
go to green house,True,85,8,Your task is to grow a lemon plant from seed,task-4-grow-plant
move soil to flower pot 2,False,85,9,Your task is to grow a lemon plant from seed,task-4-grow-plant
move lemon seed in seed jar to flower pot 2,False,85,10,Your task is to grow a lemon plant from seed,task-4-grow-plant
0,True,85,11,Your task is to grow a lemon plant from seed,task-4-grow-plant
focus on lemon seed in flower pot 2,False,85,12,Your task is to grow a lemon plant from seed,task-4-grow-plant
activate sink,True,85,13,Your task is to grow a lemon plant from seed,task-4-grow-plant
move jug to sink,True,85,14,Your task is to grow a lemon plant from seed,task-4-grow-plant
pour jug into flower pot 2,False,85,15,Your task is to grow a lemon plant from seed,task-4-grow-plant
deactivate sink,True,85,16,Your task is to grow a lemon plant from seed,task-4-grow-plant
wait1,True,85,17,Your task is to grow a lemon plant from seed,task-4-grow-plant
wait1,True,85,18,Your task is to grow a lemon plant from seed,task-4-grow-plant
wait1,True,85,19,Your task is to grow a lemon plant from seed,task-4-grow-plant
wait1,True,85,20,Your task is to grow a lemon plant from seed,task-4-grow-plant
wait1,True,85,21,Your task is to grow a lemon plant from seed,task-4-grow-plant
activate sink,True,85,22,Your task is to grow a lemon plant from seed,task-4-grow-plant
move jug to sink,True,85,23,Your task is to grow a lemon plant from seed,task-4-grow-plant
pour jug into flower pot 2,False,85,24,Your task is to grow a lemon plant from seed,task-4-grow-plant
deactivate sink,True,85,25,Your task is to grow a lemon plant from seed,task-4-grow-plant
wait1,True,85,26,Your task is to grow a lemon plant from seed,task-4-grow-plant
wait1,True,85,27,Your task is to grow a lemon plant from seed,task-4-grow-plant
wait1,True,85,28,Your task is to grow a lemon plant from seed,task-4-grow-plant
