action,landmark,variation,order,goal,task_id
open door to living room,False,78,0,Your task is to grow a lemon plant from seed,task-4-grow-plant
go to living room,False,78,1,Your task is to grow a lemon plant from seed,task-4-grow-plant
pick up seed jar,True,78,2,Your task is to grow a lemon plant from seed,task-4-grow-plant
open door to hallway,False,78,3,Your task is to grow a lemon plant from seed,task-4-grow-plant
go to hallway,False,78,4,Your task is to grow a lemon plant from seed,task-4-grow-plant
open door to green house,True,78,5,Your task is to grow a lemon plant from seed,task-4-grow-plant
go to green house,True,78,6,Your task is to grow a lemon plant from seed,task-4-grow-plant
move lemon seed in seed jar to flower pot 3,False,78,7,Your task is to grow a lemon plant from seed,task-4-grow-plant
0,True,78,8,Your task is to grow a lemon plant from seed,task-4-grow-plant
focus on lemon seed in flower pot 3,False,78,9,Your task is to grow a lemon plant from seed,task-4-grow-plant
activate sink,True,78,10,Your task is to grow a lemon plant from seed,task-4-grow-plant
move jug to sink,True,78,11,Your task is to grow a lemon plant from seed,task-4-grow-plant
pour jug into flower pot 3,False,78,12,Your task is to grow a lemon plant from seed,task-4-grow-plant
deactivate sink,True,78,13,Your task is to grow a lemon plant from seed,task-4-grow-plant
wait1,True,78,14,Your task is to grow a lemon plant from seed,task-4-grow-plant
wait1,True,78,15,Your task is to grow a lemon plant from seed,task-4-grow-plant
wait1,True,78,16,Your task is to grow a lemon plant from seed,task-4-grow-plant
wait1,True,78,17,Your task is to grow a lemon plant from seed,task-4-grow-plant
wait1,True,78,18,Your task is to grow a lemon plant from seed,task-4-grow-plant
activate sink,True,78,19,Your task is to grow a lemon plant from seed,task-4-grow-plant
move jug to sink,True,78,20,Your task is to grow a lemon plant from seed,task-4-grow-plant
pour jug into flower pot 3,False,78,21,Your task is to grow a lemon plant from seed,task-4-grow-plant
deactivate sink,True,78,22,Your task is to grow a lemon plant from seed,task-4-grow-plant
wait1,True,78,23,Your task is to grow a lemon plant from seed,task-4-grow-plant
wait1,True,78,24,Your task is to grow a lemon plant from seed,task-4-grow-plant
wait1,True,78,25,Your task is to grow a lemon plant from seed,task-4-grow-plant
