action,landmark,variation,order,goal,task_id
open door to kitchen,True,18,0,Your task is to boil rubber,task-1-boil
go to kitchen,True,18,1,Your task is to boil rubber,task-1-boil
pick up thermometer,True,18,2,Your task is to boil rubber,task-1-boil
open cupboard,True,18,3,Your task is to boil rubber,task-1-boil
pick up metal pot,True,18,4,Your task is to boil rubber,task-1-boil
open glass jar,True,18,5,Your task is to boil rubber,task-1-boil
open drawer in cupboard,True,18,6,Your task is to boil rubber,task-1-boil
open freezer,True,18,7,Your task is to boil rubber,task-1-boil
open drawer in counter,True,18,8,Your task is to boil rubber,task-1-boil
open fridge,True,18,9,Your task is to boil rubber,task-1-boil
open oven,True,18,10,Your task is to boil rubber,task-1-boil
open door to bathroom,True,18,11,Your task is to boil rubber,task-1-boil
go to bathroom,True,18,12,Your task is to boil rubber,task-1-boil
open door to kitchen,True,18,13,Your task is to boil rubber,task-1-boil
go to kitchen,True,18,14,Your task is to boil rubber,task-1-boil
open door to outside,True,18,15,Your task is to boil rubber,task-1-boil
go to outside,True,18,16,Your task is to boil rubber,task-1-boil
open door to foundry,True,18,17,Your task is to boil rubber,task-1-boil
go to foundry,True,18,18,Your task is to boil rubber,task-1-boil
open door to outside,True,18,19,Your task is to boil rubber,task-1-boil
go to outside,True,18,20,Your task is to boil rubber,task-1-boil
open door to green house,True,18,21,Your task is to boil rubber,task-1-boil
go to green house,True,18,22,Your task is to boil rubber,task-1-boil
open door to hallway,True,18,23,Your task is to boil rubber,task-1-boil
go to hallway,True,18,24,Your task is to boil rubber,task-1-boil
open door to workshop,True,18,25,Your task is to boil rubber,task-1-boil
go to workshop,True,18,26,Your task is to boil rubber,task-1-boil
pick up rubber,True,18,27,Your task is to boil rubber,task-1-boil
open door to hallway,True,18,28,Your task is to boil rubber,task-1-boil
go to hallway,True,18,29,Your task is to boil rubber,task-1-boil
open door to kitchen,True,18,30,Your task is to boil rubber,task-1-boil
go to kitchen,True,18,31,Your task is to boil rubber,task-1-boil
focus on rubber,True,18,32,Your task is to boil rubber,task-1-boil
