action,landmark,variation,order,goal,task_id
open door to hallway,False,12,0,Your task is to grow a apple plant from seed,task-4-grow-plant
go to hallway,False,12,1,Your task is to grow a apple plant from seed,task-4-grow-plant
open door to workshop,False,12,2,Your task is to grow a apple plant from seed,task-4-grow-plant
go to workshop,False,12,3,Your task is to grow a apple plant from seed,task-4-grow-plant
pick up seed jar,True,12,4,Your task is to grow a apple plant from seed,task-4-grow-plant
open door to hallway,False,12,5,Your task is to grow a apple plant from seed,task-4-grow-plant
go to hallway,False,12,6,Your task is to grow a apple plant from seed,task-4-grow-plant
open door to green house,True,12,7,Your task is to grow a apple plant from seed,task-4-grow-plant
go to green house,True,12,8,Your task is to grow a apple plant from seed,task-4-grow-plant
move apple seed in seed jar to flower pot 3,False,12,9,Your task is to grow a apple plant from seed,task-4-grow-plant
0,True,12,10,Your task is to grow a apple plant from seed,task-4-grow-plant
focus on apple seed in flower pot 3,False,12,11,Your task is to grow a apple plant from seed,task-4-grow-plant
activate sink,True,12,12,Your task is to grow a apple plant from seed,task-4-grow-plant
move jug to sink,True,12,13,Your task is to grow a apple plant from seed,task-4-grow-plant
pour jug into flower pot 3,False,12,14,Your task is to grow a apple plant from seed,task-4-grow-plant
deactivate sink,True,12,15,Your task is to grow a apple plant from seed,task-4-grow-plant
wait1,True,12,16,Your task is to grow a apple plant from seed,task-4-grow-plant
wait1,True,12,17,Your task is to grow a apple plant from seed,task-4-grow-plant
wait1,True,12,18,Your task is to grow a apple plant from seed,task-4-grow-plant
wait1,True,12,19,Your task is to grow a apple plant from seed,task-4-grow-plant
wait1,True,12,20,Your task is to grow a apple plant from seed,task-4-grow-plant
activate sink,True,12,21,Your task is to grow a apple plant from seed,task-4-grow-plant
move jug to sink,True,12,22,Your task is to grow a apple plant from seed,task-4-grow-plant
pour jug into flower pot 3,False,12,23,Your task is to grow a apple plant from seed,task-4-grow-plant
deactivate sink,True,12,24,Your task is to grow a apple plant from seed,task-4-grow-plant
wait1,True,12,25,Your task is to grow a apple plant from seed,task-4-grow-plant
wait1,True,12,26,Your task is to grow a apple plant from seed,task-4-grow-plant
wait1,True,12,27,Your task is to grow a apple plant from seed,task-4-grow-plant
