action,landmark,variation,order,goal,task_id
open door to kitchen,True,472,0,"Your task is to measure the temperature of wood, which is located around the bathroom",task-10-use-thermometer
go to kitchen,True,472,1,"Your task is to measure the temperature of wood, which is located around the bathroom",task-10-use-thermometer
pick up thermometer,True,472,2,"Your task is to measure the temperature of wood, which is located around the bathroom",task-10-use-thermometer
focus on thermometer in inventory,True,472,3,"Your task is to measure the temperature of wood, which is located around the bathroom",task-10-use-thermometer
open door to bathroom,True,472,4,"Your task is to measure the temperature of wood, which is located around the bathroom",task-10-use-thermometer
go to bathroom,True,472,5,"Your task is to measure the temperature of wood, which is located around the bathroom",task-10-use-thermometer
pick up wood,True,472,6,"Your task is to measure the temperature of wood, which is located around the bathroom",task-10-use-thermometer
focus on wood in inventory,True,472,7,"Your task is to measure the temperature of wood, which is located around the bathroom",task-10-use-thermometer
open door to kitchen,True,472,8,"Your task is to measure the temperature of wood, which is located around the bathroom",task-10-use-thermometer
go to kitchen,True,472,9,"Your task is to measure the temperature of wood, which is located around the bathroom",task-10-use-thermometer
open door to hallway,False,472,10,"Your task is to measure the temperature of wood, which is located around the bathroom",task-10-use-thermometer
go to hallway,False,472,11,"Your task is to measure the temperature of wood, which is located around the bathroom",task-10-use-thermometer
open door to living room,False,472,12,"Your task is to measure the temperature of wood, which is located around the bathroom",task-10-use-thermometer
go to living room,False,472,13,"Your task is to measure the temperature of wood, which is located around the bathroom",task-10-use-thermometer
use thermometer in inventory on wood in inventory,True,472,14,"Your task is to measure the temperature of wood, which is located around the bathroom",task-10-use-thermometer
move wood in inventory to blue box,False,472,15,"Your task is to measure the temperature of wood, which is located around the bathroom",task-10-use-thermometer
