action,landmark,variation,order,goal,task_id
open door to kitchen,False,44,0,"Your task is to measure the temperature of sodium chloride, which is located around the living room",task-10-use-thermometer
go to kitchen,False,44,1,"Your task is to measure the temperature of sodium chloride, which is located around the living room",task-10-use-thermometer
pick up thermometer,True,44,2,"Your task is to measure the temperature of sodium chloride, which is located around the living room",task-10-use-thermometer
focus on thermometer in inventory,True,44,3,"Your task is to measure the temperature of sodium chloride, which is located around the living room",task-10-use-thermometer
open door to hallway,True,44,4,"Your task is to measure the temperature of sodium chloride, which is located around the living room",task-10-use-thermometer
go to hallway,True,44,5,"Your task is to measure the temperature of sodium chloride, which is located around the living room",task-10-use-thermometer
open door to living room,True,44,6,"Your task is to measure the temperature of sodium chloride, which is located around the living room",task-10-use-thermometer
go to living room,True,44,7,"Your task is to measure the temperature of sodium chloride, which is located around the living room",task-10-use-thermometer
pick up sodium chloride,True,44,8,"Your task is to measure the temperature of sodium chloride, which is located around the living room",task-10-use-thermometer
focus on sodium chloride in inventory,True,44,9,"Your task is to measure the temperature of sodium chloride, which is located around the living room",task-10-use-thermometer
open door to hallway,True,44,10,"Your task is to measure the temperature of sodium chloride, which is located around the living room",task-10-use-thermometer
go to hallway,True,44,11,"Your task is to measure the temperature of sodium chloride, which is located around the living room",task-10-use-thermometer
open door to bedroom,False,44,12,"Your task is to measure the temperature of sodium chloride, which is located around the living room",task-10-use-thermometer
go to bedroom,False,44,13,"Your task is to measure the temperature of sodium chloride, which is located around the living room",task-10-use-thermometer
use thermometer in inventory on sodium chloride in inventory,True,44,14,"Your task is to measure the temperature of sodium chloride, which is located around the living room",task-10-use-thermometer
move sodium chloride in inventory to blue box,False,44,15,"Your task is to measure the temperature of sodium chloride, which is located around the living room",task-10-use-thermometer
