action,landmark,variation,order,goal,task_id
open door to kitchen,True,490,0,"Your task is to measure the temperature of wire, which is located around the bedroom",task-10-use-thermometer
go to kitchen,True,490,1,"Your task is to measure the temperature of wire, which is located around the bedroom",task-10-use-thermometer
pick up thermometer,True,490,2,"Your task is to measure the temperature of wire, which is located around the bedroom",task-10-use-thermometer
focus on thermometer in inventory,True,490,3,"Your task is to measure the temperature of wire, which is located around the bedroom",task-10-use-thermometer
open door to hallway,True,490,4,"Your task is to measure the temperature of wire, which is located around the bedroom",task-10-use-thermometer
go to hallway,True,490,5,"Your task is to measure the temperature of wire, which is located around the bedroom",task-10-use-thermometer
open door to bedroom,True,490,6,"Your task is to measure the temperature of wire, which is located around the bedroom",task-10-use-thermometer
go to bedroom,True,490,7,"Your task is to measure the temperature of wire, which is located around the bedroom",task-10-use-thermometer
pick up wire,True,490,8,"Your task is to measure the temperature of wire, which is located around the bedroom",task-10-use-thermometer
focus on wire in inventory,True,490,9,"Your task is to measure the temperature of wire, which is located around the bedroom",task-10-use-thermometer
open door to hallway,True,490,10,"Your task is to measure the temperature of wire, which is located around the bedroom",task-10-use-thermometer
go to hallway,True,490,11,"Your task is to measure the temperature of wire, which is located around the bedroom",task-10-use-thermometer
open door to living room,False,490,12,"Your task is to measure the temperature of wire, which is located around the bedroom",task-10-use-thermometer
go to living room,False,490,13,"Your task is to measure the temperature of wire, which is located around the bedroom",task-10-use-thermometer
use thermometer in inventory on wire in inventory,True,490,14,"Your task is to measure the temperature of wire, which is located around the bedroom",task-10-use-thermometer
move wire in inventory to purple box,False,490,15,"Your task is to measure the temperature of wire, which is located around the bedroom",task-10-use-thermometer
