action,landmark,variation,order,goal,task_id
open door to kitchen,True,480,0,"Your task is to measure the temperature of wire, which is located around the bedroom",task-10-use-thermometer
go to kitchen,True,480,1,"Your task is to measure the temperature of wire, which is located around the bedroom",task-10-use-thermometer
pick up thermometer,True,480,2,"Your task is to measure the temperature of wire, which is located around the bedroom",task-10-use-thermometer
focus on thermometer in inventory,True,480,3,"Your task is to measure the temperature of wire, which is located around the bedroom",task-10-use-thermometer
open door to hallway,True,480,4,"Your task is to measure the temperature of wire, which is located around the bedroom",task-10-use-thermometer
go to hallway,True,480,5,"Your task is to measure the temperature of wire, which is located around the bedroom",task-10-use-thermometer
open door to bedroom,True,480,6,"Your task is to measure the temperature of wire, which is located around the bedroom",task-10-use-thermometer
go to bedroom,True,480,7,"Your task is to measure the temperature of wire, which is located around the bedroom",task-10-use-thermometer
pick up wire,True,480,8,"Your task is to measure the temperature of wire, which is located around the bedroom",task-10-use-thermometer
focus on wire in inventory,True,480,9,"Your task is to measure the temperature of wire, which is located around the bedroom",task-10-use-thermometer
open door to hallway,True,480,10,"Your task is to measure the temperature of wire, which is located around the bedroom",task-10-use-thermometer
go to hallway,True,480,11,"Your task is to measure the temperature of wire, which is located around the bedroom",task-10-use-thermometer
open door to living room,False,480,12,"Your task is to measure the temperature of wire, which is located around the bedroom",task-10-use-thermometer
go to living room,False,480,13,"Your task is to measure the temperature of wire, which is located around the bedroom",task-10-use-thermometer
use thermometer in inventory on wire in inventory,True,480,14,"Your task is to measure the temperature of wire, which is located around the bedroom",task-10-use-thermometer
move wire in inventory to orange box,False,480,15,"Your task is to measure the temperature of wire, which is located around the bedroom",task-10-use-thermometer
