action,landmark,variation,order,goal,task_id
open door to kitchen,True,23,0,Your task is to freeze tin,task-1-freeze
go to kitchen,True,23,1,Your task is to freeze tin,task-1-freeze
pick up thermometer,True,23,2,Your task is to freeze tin,task-1-freeze
open cupboard,True,23,3,Your task is to freeze tin,task-1-freeze
pick up metal pot,True,23,4,Your task is to freeze tin,task-1-freeze
open drawer in counter,True,23,5,Your task is to freeze tin,task-1-freeze
open fridge,True,23,6,Your task is to freeze tin,task-1-freeze
open oven,True,23,7,Your task is to freeze tin,task-1-freeze
open freezer,True,23,8,Your task is to freeze tin,task-1-freeze
open glass jar,True,23,9,Your task is to freeze tin,task-1-freeze
open drawer in cupboard,True,23,10,Your task is to freeze tin,task-1-freeze
open door to bathroom,True,23,11,Your task is to freeze tin,task-1-freeze
go to bathroom,True,23,12,Your task is to freeze tin,task-1-freeze
open door to kitchen,True,23,13,Your task is to freeze tin,task-1-freeze
go to kitchen,True,23,14,Your task is to freeze tin,task-1-freeze
open door to outside,True,23,15,Your task is to freeze tin,task-1-freeze
go to outside,True,23,16,Your task is to freeze tin,task-1-freeze
open door to foundry,True,23,17,Your task is to freeze tin,task-1-freeze
go to foundry,True,23,18,Your task is to freeze tin,task-1-freeze
open door to outside,True,23,19,Your task is to freeze tin,task-1-freeze
go to outside,True,23,20,Your task is to freeze tin,task-1-freeze
open door to green house,True,23,21,Your task is to freeze tin,task-1-freeze
go to green house,True,23,22,Your task is to freeze tin,task-1-freeze
open door to hallway,True,23,23,Your task is to freeze tin,task-1-freeze
go to hallway,True,23,24,Your task is to freeze tin,task-1-freeze
open door to workshop,True,23,25,Your task is to freeze tin,task-1-freeze
go to workshop,True,23,26,Your task is to freeze tin,task-1-freeze
pick up substance in cup,True,23,27,Your task is to freeze tin,task-1-freeze
open door to hallway,True,23,28,Your task is to freeze tin,task-1-freeze
go to hallway,True,23,29,Your task is to freeze tin,task-1-freeze
open door to kitchen,True,23,30,Your task is to freeze tin,task-1-freeze
go to kitchen,True,23,31,Your task is to freeze tin,task-1-freeze
focus on substance in inventory,True,23,32,Your task is to freeze tin,task-1-freeze
move substance in inventory to metal pot,True,23,33,Your task is to freeze tin,task-1-freeze
pick up metal pot,True,23,34,Your task is to freeze tin,task-1-freeze
move metal pot to stove,True,23,35,Your task is to freeze tin,task-1-freeze
activate stove,True,23,36,Your task is to freeze tin,task-1-freeze
pick up metal pot,True,23,37,Your task is to freeze tin,task-1-freeze
open door to outside,True,23,38,Your task is to freeze tin,task-1-freeze
go to outside,True,23,39,Your task is to freeze tin,task-1-freeze
open door to foundry,True,23,40,Your task is to freeze tin,task-1-freeze
go to foundry,True,23,41,Your task is to freeze tin,task-1-freeze
open blast furnace,True,23,42,Your task is to freeze tin,task-1-freeze
move metal pot to blast furnace,True,23,43,Your task is to freeze tin,task-1-freeze
activate blast furnace,True,23,44,Your task is to freeze tin,task-1-freeze
examine substance in metal pot,True,23,45,Your task is to freeze tin,task-1-freeze
use thermometer in inventory on substance in metal pot,True,23,46,Your task is to freeze tin,task-1-freeze
examine substance in metal pot,True,23,47,Your task is to freeze tin,task-1-freeze
use thermometer in inventory on substance in metal pot,True,23,48,Your task is to freeze tin,task-1-freeze
examine liquid tin,True,23,49,Your task is to freeze tin,task-1-freeze
use thermometer in inventory on liquid tin,True,23,50,Your task is to freeze tin,task-1-freeze
pick up metal pot,True,23,51,Your task is to freeze tin,task-1-freeze
open door to outside,True,23,52,Your task is to freeze tin,task-1-freeze
go to outside,True,23,53,Your task is to freeze tin,task-1-freeze
open door to kitchen,True,23,54,Your task is to freeze tin,task-1-freeze
go to kitchen,True,23,55,Your task is to freeze tin,task-1-freeze
pick up metal pot,True,23,56,Your task is to freeze tin,task-1-freeze
open freezer,True,23,57,Your task is to freeze tin,task-1-freeze
move metal pot to freezer,True,23,58,Your task is to freeze tin,task-1-freeze
examine liquid tin,True,23,59,Your task is to freeze tin,task-1-freeze
use thermometer in inventory on liquid tin,True,23,60,Your task is to freeze tin,task-1-freeze
wait,True,23,61,Your task is to freeze tin,task-1-freeze
examine liquid tin,True,23,62,Your task is to freeze tin,task-1-freeze
use thermometer in inventory on liquid tin,True,23,63,Your task is to freeze tin,task-1-freeze
wait,True,23,64,Your task is to freeze tin,task-1-freeze
examine liquid tin,True,23,65,Your task is to freeze tin,task-1-freeze
