action,landmark,variation,order,goal,task_id
open door to hallway,False,27,0,"Your task is to measure the melting point of mercury, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
go to hallway,False,27,1,"Your task is to measure the melting point of mercury, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
open door to kitchen,False,27,2,"Your task is to measure the melting point of mercury, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
go to kitchen,False,27,3,"Your task is to measure the melting point of mercury, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
pick up thermometer,True,27,4,"Your task is to measure the melting point of mercury, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
focus on thermometer in inventory,True,27,5,"Your task is to measure the melting point of mercury, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
pick up cup containing mercury,False,27,6,"Your task is to measure the melting point of mercury, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
focus on mercury,True,27,7,"Your task is to measure the melting point of mercury, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
open freezer,True,27,8,"Your task is to measure the melting point of mercury, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
move cup containing mercury to freezer,False,27,9,"Your task is to measure the melting point of mercury, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
examine mercury,True,27,10,"Your task is to measure the melting point of mercury, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
use thermometer in inventory on mercury,True,27,11,"Your task is to measure the melting point of mercury, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
examine mercury,True,27,12,"Your task is to measure the melting point of mercury, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
use thermometer in inventory on mercury,True,27,13,"Your task is to measure the melting point of mercury, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
examine mercury,True,27,14,"Your task is to measure the melting point of mercury, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
use thermometer in inventory on mercury,True,27,15,"Your task is to measure the melting point of mercury, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
examine mercury,True,27,16,"Your task is to measure the melting point of mercury, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
use thermometer in inventory on mercury,True,27,17,"Your task is to measure the melting point of mercury, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
examine mercury,True,27,18,"Your task is to measure the melting point of mercury, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
use thermometer in inventory on mercury,True,27,19,"Your task is to measure the melting point of mercury, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
examine mercury,True,27,20,"Your task is to measure the melting point of mercury, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
use thermometer in inventory on mercury,True,27,21,"Your task is to measure the melting point of mercury, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
