action,landmark,variation,order,goal,task_id
open door to outside,True,26,0,Your task is to boil gallium,task-1-boil
go to outside,True,26,1,Your task is to boil gallium,task-1-boil
open door to kitchen,True,26,2,Your task is to boil gallium,task-1-boil
go to kitchen,True,26,3,Your task is to boil gallium,task-1-boil
pick up thermometer,True,26,4,Your task is to boil gallium,task-1-boil
open cupboard,True,26,5,Your task is to boil gallium,task-1-boil
pick up metal pot,True,26,6,Your task is to boil gallium,task-1-boil
open drawer in counter,True,26,7,Your task is to boil gallium,task-1-boil
open fridge,True,26,8,Your task is to boil gallium,task-1-boil
open freezer,True,26,9,Your task is to boil gallium,task-1-boil
open drawer in cupboard,True,26,10,Your task is to boil gallium,task-1-boil
open glass jar,True,26,11,Your task is to boil gallium,task-1-boil
open oven,True,26,12,Your task is to boil gallium,task-1-boil
open door to bathroom,True,26,13,Your task is to boil gallium,task-1-boil
go to bathroom,True,26,14,Your task is to boil gallium,task-1-boil
open door to kitchen,True,26,15,Your task is to boil gallium,task-1-boil
go to kitchen,True,26,16,Your task is to boil gallium,task-1-boil
open door to outside,True,26,17,Your task is to boil gallium,task-1-boil
go to outside,True,26,18,Your task is to boil gallium,task-1-boil
open door to foundry,True,26,19,Your task is to boil gallium,task-1-boil
go to foundry,True,26,20,Your task is to boil gallium,task-1-boil
open door to outside,True,26,21,Your task is to boil gallium,task-1-boil
go to outside,True,26,22,Your task is to boil gallium,task-1-boil
open door to green house,True,26,23,Your task is to boil gallium,task-1-boil
go to green house,True,26,24,Your task is to boil gallium,task-1-boil
open door to hallway,True,26,25,Your task is to boil gallium,task-1-boil
go to hallway,True,26,26,Your task is to boil gallium,task-1-boil
open door to workshop,True,26,27,Your task is to boil gallium,task-1-boil
go to workshop,True,26,28,Your task is to boil gallium,task-1-boil
pick up gallium,True,26,29,Your task is to boil gallium,task-1-boil
open door to hallway,True,26,30,Your task is to boil gallium,task-1-boil
go to hallway,True,26,31,Your task is to boil gallium,task-1-boil
open door to kitchen,True,26,32,Your task is to boil gallium,task-1-boil
go to kitchen,True,26,33,Your task is to boil gallium,task-1-boil
focus on gallium,True,26,34,Your task is to boil gallium,task-1-boil
