action,landmark,variation,order,goal,task_id
open door to hallway,True,25,0,"Your task is to measure the temperature of sodium chloride, which is located around the bedroom",task-10-use-thermometer
go to hallway,True,25,1,"Your task is to measure the temperature of sodium chloride, which is located around the bedroom",task-10-use-thermometer
open door to kitchen,True,25,2,"Your task is to measure the temperature of sodium chloride, which is located around the bedroom",task-10-use-thermometer
go to kitchen,True,25,3,"Your task is to measure the temperature of sodium chloride, which is located around the bedroom",task-10-use-thermometer
pick up thermometer,True,25,4,"Your task is to measure the temperature of sodium chloride, which is located around the bedroom",task-10-use-thermometer
focus on thermometer in inventory,True,25,5,"Your task is to measure the temperature of sodium chloride, which is located around the bedroom",task-10-use-thermometer
open door to hallway,True,25,6,"Your task is to measure the temperature of sodium chloride, which is located around the bedroom",task-10-use-thermometer
go to hallway,True,25,7,"Your task is to measure the temperature of sodium chloride, which is located around the bedroom",task-10-use-thermometer
open door to bedroom,True,25,8,"Your task is to measure the temperature of sodium chloride, which is located around the bedroom",task-10-use-thermometer
go to bedroom,True,25,9,"Your task is to measure the temperature of sodium chloride, which is located around the bedroom",task-10-use-thermometer
pick up sodium chloride,True,25,10,"Your task is to measure the temperature of sodium chloride, which is located around the bedroom",task-10-use-thermometer
focus on sodium chloride in inventory,True,25,11,"Your task is to measure the temperature of sodium chloride, which is located around the bedroom",task-10-use-thermometer
open door to hallway,True,25,12,"Your task is to measure the temperature of sodium chloride, which is located around the bedroom",task-10-use-thermometer
go to hallway,True,25,13,"Your task is to measure the temperature of sodium chloride, which is located around the bedroom",task-10-use-thermometer
open door to living room,False,25,14,"Your task is to measure the temperature of sodium chloride, which is located around the bedroom",task-10-use-thermometer
go to living room,False,25,15,"Your task is to measure the temperature of sodium chloride, which is located around the bedroom",task-10-use-thermometer
use thermometer in inventory on sodium chloride in inventory,True,25,16,"Your task is to measure the temperature of sodium chloride, which is located around the bedroom",task-10-use-thermometer
move sodium chloride in inventory to purple box,False,25,17,"Your task is to measure the temperature of sodium chloride, which is located around the bedroom",task-10-use-thermometer
