action,landmark,variation,order,goal,task_id
open door to kitchen,True,208,0,"Your task is to measure the temperature of sodium chloride, which is located around the bedroom",task-10-use-thermometer
go to kitchen,True,208,1,"Your task is to measure the temperature of sodium chloride, which is located around the bedroom",task-10-use-thermometer
pick up thermometer,True,208,2,"Your task is to measure the temperature of sodium chloride, which is located around the bedroom",task-10-use-thermometer
focus on thermometer in inventory,True,208,3,"Your task is to measure the temperature of sodium chloride, which is located around the bedroom",task-10-use-thermometer
open door to hallway,True,208,4,"Your task is to measure the temperature of sodium chloride, which is located around the bedroom",task-10-use-thermometer
go to hallway,True,208,5,"Your task is to measure the temperature of sodium chloride, which is located around the bedroom",task-10-use-thermometer
open door to bedroom,True,208,6,"Your task is to measure the temperature of sodium chloride, which is located around the bedroom",task-10-use-thermometer
go to bedroom,True,208,7,"Your task is to measure the temperature of sodium chloride, which is located around the bedroom",task-10-use-thermometer
pick up sodium chloride,True,208,8,"Your task is to measure the temperature of sodium chloride, which is located around the bedroom",task-10-use-thermometer
focus on sodium chloride in inventory,True,208,9,"Your task is to measure the temperature of sodium chloride, which is located around the bedroom",task-10-use-thermometer
open door to hallway,True,208,10,"Your task is to measure the temperature of sodium chloride, which is located around the bedroom",task-10-use-thermometer
go to hallway,True,208,11,"Your task is to measure the temperature of sodium chloride, which is located around the bedroom",task-10-use-thermometer
open door to kitchen,True,208,12,"Your task is to measure the temperature of sodium chloride, which is located around the bedroom",task-10-use-thermometer
go to kitchen,True,208,13,"Your task is to measure the temperature of sodium chloride, which is located around the bedroom",task-10-use-thermometer
open door to bathroom,False,208,14,"Your task is to measure the temperature of sodium chloride, which is located around the bedroom",task-10-use-thermometer
go to bathroom,False,208,15,"Your task is to measure the temperature of sodium chloride, which is located around the bedroom",task-10-use-thermometer
use thermometer in inventory on sodium chloride in inventory,True,208,16,"Your task is to measure the temperature of sodium chloride, which is located around the bedroom",task-10-use-thermometer
move sodium chloride in inventory to red box,False,208,17,"Your task is to measure the temperature of sodium chloride, which is located around the bedroom",task-10-use-thermometer
