action,landmark,variation,order,goal,task_id
open door to hallway,True,445,0,"Your task is to measure the temperature of wood, which is located around the bedroom",task-10-use-thermometer
go to hallway,True,445,1,"Your task is to measure the temperature of wood, which is located around the bedroom",task-10-use-thermometer
open door to kitchen,False,445,2,"Your task is to measure the temperature of wood, which is located around the bedroom",task-10-use-thermometer
go to kitchen,False,445,3,"Your task is to measure the temperature of wood, which is located around the bedroom",task-10-use-thermometer
pick up thermometer,True,445,4,"Your task is to measure the temperature of wood, which is located around the bedroom",task-10-use-thermometer
focus on thermometer in inventory,True,445,5,"Your task is to measure the temperature of wood, which is located around the bedroom",task-10-use-thermometer
open door to hallway,True,445,6,"Your task is to measure the temperature of wood, which is located around the bedroom",task-10-use-thermometer
go to hallway,True,445,7,"Your task is to measure the temperature of wood, which is located around the bedroom",task-10-use-thermometer
open door to bedroom,True,445,8,"Your task is to measure the temperature of wood, which is located around the bedroom",task-10-use-thermometer
go to bedroom,True,445,9,"Your task is to measure the temperature of wood, which is located around the bedroom",task-10-use-thermometer
pick up wood,True,445,10,"Your task is to measure the temperature of wood, which is located around the bedroom",task-10-use-thermometer
focus on wood in inventory,True,445,11,"Your task is to measure the temperature of wood, which is located around the bedroom",task-10-use-thermometer
use thermometer in inventory on wood in inventory,True,445,12,"Your task is to measure the temperature of wood, which is located around the bedroom",task-10-use-thermometer
move wood in inventory to orange box,False,445,13,"Your task is to measure the temperature of wood, which is located around the bedroom",task-10-use-thermometer
