action,landmark,variation,order,goal,task_id
open door to hallway,True,433,0,"Your task is to measure the temperature of wood, which is located around the bedroom",task-10-use-thermometer
go to hallway,True,433,1,"Your task is to measure the temperature of wood, which is located around the bedroom",task-10-use-thermometer
open door to kitchen,False,433,2,"Your task is to measure the temperature of wood, which is located around the bedroom",task-10-use-thermometer
go to kitchen,False,433,3,"Your task is to measure the temperature of wood, which is located around the bedroom",task-10-use-thermometer
pick up thermometer,True,433,4,"Your task is to measure the temperature of wood, which is located around the bedroom",task-10-use-thermometer
focus on thermometer in inventory,True,433,5,"Your task is to measure the temperature of wood, which is located around the bedroom",task-10-use-thermometer
open door to hallway,True,433,6,"Your task is to measure the temperature of wood, which is located around the bedroom",task-10-use-thermometer
go to hallway,True,433,7,"Your task is to measure the temperature of wood, which is located around the bedroom",task-10-use-thermometer
open door to bedroom,True,433,8,"Your task is to measure the temperature of wood, which is located around the bedroom",task-10-use-thermometer
go to bedroom,True,433,9,"Your task is to measure the temperature of wood, which is located around the bedroom",task-10-use-thermometer
pick up wood,True,433,10,"Your task is to measure the temperature of wood, which is located around the bedroom",task-10-use-thermometer
focus on wood in inventory,True,433,11,"Your task is to measure the temperature of wood, which is located around the bedroom",task-10-use-thermometer
use thermometer in inventory on wood in inventory,True,433,12,"Your task is to measure the temperature of wood, which is located around the bedroom",task-10-use-thermometer
move wood in inventory to yellow box,False,433,13,"Your task is to measure the temperature of wood, which is located around the bedroom",task-10-use-thermometer
