action,landmark,variation,order,goal,task_id
open door to kitchen,False,449,0,"Your task is to measure the temperature of wood, which is located around the bedroom",task-10-use-thermometer
go to kitchen,False,449,1,"Your task is to measure the temperature of wood, which is located around the bedroom",task-10-use-thermometer
pick up thermometer,True,449,2,"Your task is to measure the temperature of wood, which is located around the bedroom",task-10-use-thermometer
focus on thermometer in inventory,True,449,3,"Your task is to measure the temperature of wood, which is located around the bedroom",task-10-use-thermometer
open door to hallway,True,449,4,"Your task is to measure the temperature of wood, which is located around the bedroom",task-10-use-thermometer
go to hallway,True,449,5,"Your task is to measure the temperature of wood, which is located around the bedroom",task-10-use-thermometer
open door to bedroom,True,449,6,"Your task is to measure the temperature of wood, which is located around the bedroom",task-10-use-thermometer
go to bedroom,True,449,7,"Your task is to measure the temperature of wood, which is located around the bedroom",task-10-use-thermometer
pick up wood,True,449,8,"Your task is to measure the temperature of wood, which is located around the bedroom",task-10-use-thermometer
focus on wood in inventory,True,449,9,"Your task is to measure the temperature of wood, which is located around the bedroom",task-10-use-thermometer
use thermometer in inventory on wood in inventory,True,449,10,"Your task is to measure the temperature of wood, which is located around the bedroom",task-10-use-thermometer
move wood in inventory to yellow box,False,449,11,"Your task is to measure the temperature of wood, which is located around the bedroom",task-10-use-thermometer
