action,landmark,variation,order,goal,task_id
open door to hallway,False,93,0,Your task is to grow a orange plant from seed,task-4-grow-plant
go to hallway,False,93,1,Your task is to grow a orange plant from seed,task-4-grow-plant
open door to kitchen,False,93,2,Your task is to grow a orange plant from seed,task-4-grow-plant
go to kitchen,False,93,3,Your task is to grow a orange plant from seed,task-4-grow-plant
open door to bathroom,False,93,4,Your task is to grow a orange plant from seed,task-4-grow-plant
go to bathroom,False,93,5,Your task is to grow a orange plant from seed,task-4-grow-plant
pick up seed jar,True,93,6,Your task is to grow a orange plant from seed,task-4-grow-plant
open door to kitchen,False,93,7,Your task is to grow a orange plant from seed,task-4-grow-plant
go to kitchen,False,93,8,Your task is to grow a orange plant from seed,task-4-grow-plant
open door to outside,False,93,9,Your task is to grow a orange plant from seed,task-4-grow-plant
go to outside,False,93,10,Your task is to grow a orange plant from seed,task-4-grow-plant
open door to green house,False,93,11,Your task is to grow a orange plant from seed,task-4-grow-plant
go to green house,False,93,12,Your task is to grow a orange plant from seed,task-4-grow-plant
move orange seed in seed jar to flower pot 1,False,93,13,Your task is to grow a orange plant from seed,task-4-grow-plant
0,True,93,14,Your task is to grow a orange plant from seed,task-4-grow-plant
focus on orange seed in flower pot 1,False,93,15,Your task is to grow a orange plant from seed,task-4-grow-plant
activate sink,True,93,16,Your task is to grow a orange plant from seed,task-4-grow-plant
move jug to sink,True,93,17,Your task is to grow a orange plant from seed,task-4-grow-plant
pour jug into flower pot 1,False,93,18,Your task is to grow a orange plant from seed,task-4-grow-plant
deactivate sink,True,93,19,Your task is to grow a orange plant from seed,task-4-grow-plant
wait1,True,93,20,Your task is to grow a orange plant from seed,task-4-grow-plant
wait1,True,93,21,Your task is to grow a orange plant from seed,task-4-grow-plant
wait1,True,93,22,Your task is to grow a orange plant from seed,task-4-grow-plant
wait1,True,93,23,Your task is to grow a orange plant from seed,task-4-grow-plant
wait1,True,93,24,Your task is to grow a orange plant from seed,task-4-grow-plant
activate sink,True,93,25,Your task is to grow a orange plant from seed,task-4-grow-plant
move jug to sink,True,93,26,Your task is to grow a orange plant from seed,task-4-grow-plant
pour jug into flower pot 1,False,93,27,Your task is to grow a orange plant from seed,task-4-grow-plant
deactivate sink,True,93,28,Your task is to grow a orange plant from seed,task-4-grow-plant
wait1,True,93,29,Your task is to grow a orange plant from seed,task-4-grow-plant
wait1,True,93,30,Your task is to grow a orange plant from seed,task-4-grow-plant
wait1,True,93,31,Your task is to grow a orange plant from seed,task-4-grow-plant
