action,landmark,variation,order,goal,task_id
open door to hallway,False,99,0,Your task is to grow a orange plant from seed,task-4-grow-plant
go to hallway,False,99,1,Your task is to grow a orange plant from seed,task-4-grow-plant
open door to bedroom,False,99,2,Your task is to grow a orange plant from seed,task-4-grow-plant
go to bedroom,False,99,3,Your task is to grow a orange plant from seed,task-4-grow-plant
pick up seed jar,True,99,4,Your task is to grow a orange plant from seed,task-4-grow-plant
open door to hallway,False,99,5,Your task is to grow a orange plant from seed,task-4-grow-plant
go to hallway,False,99,6,Your task is to grow a orange plant from seed,task-4-grow-plant
open door to green house,False,99,7,Your task is to grow a orange plant from seed,task-4-grow-plant
go to green house,False,99,8,Your task is to grow a orange plant from seed,task-4-grow-plant
move orange seed in seed jar to flower pot 1,False,99,9,Your task is to grow a orange plant from seed,task-4-grow-plant
0,True,99,10,Your task is to grow a orange plant from seed,task-4-grow-plant
focus on orange seed in flower pot 1,False,99,11,Your task is to grow a orange plant from seed,task-4-grow-plant
activate sink,True,99,12,Your task is to grow a orange plant from seed,task-4-grow-plant
move jug to sink,True,99,13,Your task is to grow a orange plant from seed,task-4-grow-plant
pour jug into flower pot 1,False,99,14,Your task is to grow a orange plant from seed,task-4-grow-plant
deactivate sink,True,99,15,Your task is to grow a orange plant from seed,task-4-grow-plant
wait1,True,99,16,Your task is to grow a orange plant from seed,task-4-grow-plant
wait1,True,99,17,Your task is to grow a orange plant from seed,task-4-grow-plant
wait1,True,99,18,Your task is to grow a orange plant from seed,task-4-grow-plant
wait1,True,99,19,Your task is to grow a orange plant from seed,task-4-grow-plant
wait1,True,99,20,Your task is to grow a orange plant from seed,task-4-grow-plant
activate sink,True,99,21,Your task is to grow a orange plant from seed,task-4-grow-plant
move jug to sink,True,99,22,Your task is to grow a orange plant from seed,task-4-grow-plant
pour jug into flower pot 1,False,99,23,Your task is to grow a orange plant from seed,task-4-grow-plant
deactivate sink,True,99,24,Your task is to grow a orange plant from seed,task-4-grow-plant
wait1,True,99,25,Your task is to grow a orange plant from seed,task-4-grow-plant
wait1,True,99,26,Your task is to grow a orange plant from seed,task-4-grow-plant
wait1,True,99,27,Your task is to grow a orange plant from seed,task-4-grow-plant
