action,landmark,variation,order,goal,task_id
open door to foundry,False,16,0,Your task is to use chemistry to create red-orange paint,task-5-chemistry-mix-paint-(tertiary-color)
go to foundry,False,16,1,Your task is to use chemistry to create red-orange paint,task-5-chemistry-mix-paint-(tertiary-color)
open door to outside,False,16,2,Your task is to use chemistry to create red-orange paint,task-5-chemistry-mix-paint-(tertiary-color)
go to outside,False,16,3,Your task is to use chemistry to create red-orange paint,task-5-chemistry-mix-paint-(tertiary-color)
open door to green house,False,16,4,Your task is to use chemistry to create red-orange paint,task-5-chemistry-mix-paint-(tertiary-color)
go to green house,False,16,5,Your task is to use chemistry to create red-orange paint,task-5-chemistry-mix-paint-(tertiary-color)
open door to hallway,False,16,6,Your task is to use chemistry to create red-orange paint,task-5-chemistry-mix-paint-(tertiary-color)
go to hallway,False,16,7,Your task is to use chemistry to create red-orange paint,task-5-chemistry-mix-paint-(tertiary-color)
open door to living room,False,16,8,Your task is to use chemistry to create red-orange paint,task-5-chemistry-mix-paint-(tertiary-color)
go to living room,False,16,9,Your task is to use chemistry to create red-orange paint,task-5-chemistry-mix-paint-(tertiary-color)
open door to hallway,False,16,10,Your task is to use chemistry to create red-orange paint,task-5-chemistry-mix-paint-(tertiary-color)
go to hallway,False,16,11,Your task is to use chemistry to create red-orange paint,task-5-chemistry-mix-paint-(tertiary-color)
open door to bedroom,False,16,12,Your task is to use chemistry to create red-orange paint,task-5-chemistry-mix-paint-(tertiary-color)
go to bedroom,False,16,13,Your task is to use chemistry to create red-orange paint,task-5-chemistry-mix-paint-(tertiary-color)
open door to hallway,False,16,14,Your task is to use chemistry to create red-orange paint,task-5-chemistry-mix-paint-(tertiary-color)
go to hallway,False,16,15,Your task is to use chemistry to create red-orange paint,task-5-chemistry-mix-paint-(tertiary-color)
open door to workshop,False,16,16,Your task is to use chemistry to create red-orange paint,task-5-chemistry-mix-paint-(tertiary-color)
go to workshop,False,16,17,Your task is to use chemistry to create red-orange paint,task-5-chemistry-mix-paint-(tertiary-color)
open door to hallway,False,16,18,Your task is to use chemistry to create red-orange paint,task-5-chemistry-mix-paint-(tertiary-color)
go to hallway,False,16,19,Your task is to use chemistry to create red-orange paint,task-5-chemistry-mix-paint-(tertiary-color)
open door to art studio,False,16,20,Your task is to use chemistry to create red-orange paint,task-5-chemistry-mix-paint-(tertiary-color)
go to art studio,False,16,21,Your task is to use chemistry to create red-orange paint,task-5-chemistry-mix-paint-(tertiary-color)
pour cup containing red paint in art studio in bowl,False,16,22,Your task is to use chemistry to create red-orange paint,task-5-chemistry-mix-paint-(tertiary-color)
pour cup containing yellow paint in art studio in bowl,False,16,23,Your task is to use chemistry to create red-orange paint,task-5-chemistry-mix-paint-(tertiary-color)
mix bowl,False,16,24,Your task is to use chemistry to create red-orange paint,task-5-chemistry-mix-paint-(tertiary-color)
focus on orange paint,True,16,25,Your task is to use chemistry to create red-orange paint,task-5-chemistry-mix-paint-(tertiary-color)
wait1,True,16,26,Your task is to use chemistry to create red-orange paint,task-5-chemistry-mix-paint-(tertiary-color)
pour bowl in bowl,False,16,27,Your task is to use chemistry to create red-orange paint,task-5-chemistry-mix-paint-(tertiary-color)
open cupboard,False,16,28,Your task is to use chemistry to create red-orange paint,task-5-chemistry-mix-paint-(tertiary-color)
pour cup containing red paint in bowl,False,16,29,Your task is to use chemistry to create red-orange paint,task-5-chemistry-mix-paint-(tertiary-color)
mix bowl,False,16,30,Your task is to use chemistry to create red-orange paint,task-5-chemistry-mix-paint-(tertiary-color)
focus on paint in bowl,False,16,31,Your task is to use chemistry to create red-orange paint,task-5-chemistry-mix-paint-(tertiary-color)
