action,landmark,variation,order,goal,task_id
open door to hallway,False,450,0,"Your task is to measure the temperature of wire, which is located around the bathroom",task-10-use-thermometer
go to hallway,False,450,1,"Your task is to measure the temperature of wire, which is located around the bathroom",task-10-use-thermometer
open door to kitchen,True,450,2,"Your task is to measure the temperature of wire, which is located around the bathroom",task-10-use-thermometer
go to kitchen,True,450,3,"Your task is to measure the temperature of wire, which is located around the bathroom",task-10-use-thermometer
pick up thermometer,True,450,4,"Your task is to measure the temperature of wire, which is located around the bathroom",task-10-use-thermometer
focus on thermometer in inventory,True,450,5,"Your task is to measure the temperature of wire, which is located around the bathroom",task-10-use-thermometer
open door to bathroom,True,450,6,"Your task is to measure the temperature of wire, which is located around the bathroom",task-10-use-thermometer
go to bathroom,True,450,7,"Your task is to measure the temperature of wire, which is located around the bathroom",task-10-use-thermometer
pick up wire,True,450,8,"Your task is to measure the temperature of wire, which is located around the bathroom",task-10-use-thermometer
focus on wire in inventory,True,450,9,"Your task is to measure the temperature of wire, which is located around the bathroom",task-10-use-thermometer
open door to kitchen,True,450,10,"Your task is to measure the temperature of wire, which is located around the bathroom",task-10-use-thermometer
go to kitchen,True,450,11,"Your task is to measure the temperature of wire, which is located around the bathroom",task-10-use-thermometer
open door to hallway,False,450,12,"Your task is to measure the temperature of wire, which is located around the bathroom",task-10-use-thermometer
go to hallway,False,450,13,"Your task is to measure the temperature of wire, which is located around the bathroom",task-10-use-thermometer
open door to living room,False,450,14,"Your task is to measure the temperature of wire, which is located around the bathroom",task-10-use-thermometer
go to living room,False,450,15,"Your task is to measure the temperature of wire, which is located around the bathroom",task-10-use-thermometer
use thermometer in inventory on wire in inventory,True,450,16,"Your task is to measure the temperature of wire, which is located around the bathroom",task-10-use-thermometer
move wire in inventory to blue box,False,450,17,"Your task is to measure the temperature of wire, which is located around the bathroom",task-10-use-thermometer
