action,landmark,variation,order,goal,task_id
open door to kitchen,True,454,0,"Your task is to measure the temperature of wire, which is located around the bathroom",task-10-use-thermometer
go to kitchen,True,454,1,"Your task is to measure the temperature of wire, which is located around the bathroom",task-10-use-thermometer
pick up thermometer,True,454,2,"Your task is to measure the temperature of wire, which is located around the bathroom",task-10-use-thermometer
focus on thermometer in inventory,True,454,3,"Your task is to measure the temperature of wire, which is located around the bathroom",task-10-use-thermometer
open door to bathroom,True,454,4,"Your task is to measure the temperature of wire, which is located around the bathroom",task-10-use-thermometer
go to bathroom,True,454,5,"Your task is to measure the temperature of wire, which is located around the bathroom",task-10-use-thermometer
pick up wire,True,454,6,"Your task is to measure the temperature of wire, which is located around the bathroom",task-10-use-thermometer
focus on wire in inventory,True,454,7,"Your task is to measure the temperature of wire, which is located around the bathroom",task-10-use-thermometer
open door to kitchen,True,454,8,"Your task is to measure the temperature of wire, which is located around the bathroom",task-10-use-thermometer
go to kitchen,True,454,9,"Your task is to measure the temperature of wire, which is located around the bathroom",task-10-use-thermometer
open door to hallway,False,454,10,"Your task is to measure the temperature of wire, which is located around the bathroom",task-10-use-thermometer
go to hallway,False,454,11,"Your task is to measure the temperature of wire, which is located around the bathroom",task-10-use-thermometer
open door to bedroom,False,454,12,"Your task is to measure the temperature of wire, which is located around the bathroom",task-10-use-thermometer
go to bedroom,False,454,13,"Your task is to measure the temperature of wire, which is located around the bathroom",task-10-use-thermometer
use thermometer in inventory on wire in inventory,True,454,14,"Your task is to measure the temperature of wire, which is located around the bathroom",task-10-use-thermometer
move wire in inventory to orange box,False,454,15,"Your task is to measure the temperature of wire, which is located around the bathroom",task-10-use-thermometer
