action,landmark,variation,order,goal,task_id
open door to hallway,False,468,0,"Your task is to measure the temperature of wire, which is located around the bathroom",task-10-use-thermometer
go to hallway,False,468,1,"Your task is to measure the temperature of wire, which is located around the bathroom",task-10-use-thermometer
open door to kitchen,True,468,2,"Your task is to measure the temperature of wire, which is located around the bathroom",task-10-use-thermometer
go to kitchen,True,468,3,"Your task is to measure the temperature of wire, which is located around the bathroom",task-10-use-thermometer
pick up thermometer,True,468,4,"Your task is to measure the temperature of wire, which is located around the bathroom",task-10-use-thermometer
focus on thermometer in inventory,True,468,5,"Your task is to measure the temperature of wire, which is located around the bathroom",task-10-use-thermometer
open door to bathroom,True,468,6,"Your task is to measure the temperature of wire, which is located around the bathroom",task-10-use-thermometer
go to bathroom,True,468,7,"Your task is to measure the temperature of wire, which is located around the bathroom",task-10-use-thermometer
pick up wire,True,468,8,"Your task is to measure the temperature of wire, which is located around the bathroom",task-10-use-thermometer
focus on wire in inventory,True,468,9,"Your task is to measure the temperature of wire, which is located around the bathroom",task-10-use-thermometer
use thermometer in inventory on wire in inventory,True,468,10,"Your task is to measure the temperature of wire, which is located around the bathroom",task-10-use-thermometer
move wire in inventory to green box,False,468,11,"Your task is to measure the temperature of wire, which is located around the bathroom",task-10-use-thermometer
