action,landmark,variation,order,goal,task_id
open door to outside,False,204,0,Your task is to find a(n) non-living thing,task-3-find-non-living-thing
go to outside,False,204,1,Your task is to find a(n) non-living thing,task-3-find-non-living-thing
open door to green house,False,204,2,Your task is to find a(n) non-living thing,task-3-find-non-living-thing
go to green house,False,204,3,Your task is to find a(n) non-living thing,task-3-find-non-living-thing
open door to hallway,False,204,4,Your task is to find a(n) non-living thing,task-3-find-non-living-thing
go to hallway,False,204,5,Your task is to find a(n) non-living thing,task-3-find-non-living-thing
open door to workshop,False,204,6,Your task is to find a(n) non-living thing,task-3-find-non-living-thing
go to workshop,False,204,7,Your task is to find a(n) non-living thing,task-3-find-non-living-thing
focus on table,False,204,8,Your task is to find a(n) non-living thing,task-3-find-non-living-thing
move table to red box,False,204,9,Your task is to find a(n) non-living thing,task-3-find-non-living-thing
