action,landmark,variation,order,goal,task_id
open door to outside,False,149,0,Your task is to find a(n) non-living thing,task-3-find-non-living-thing
go to outside,False,149,1,Your task is to find a(n) non-living thing,task-3-find-non-living-thing
open door to kitchen,False,149,2,Your task is to find a(n) non-living thing,task-3-find-non-living-thing
go to kitchen,False,149,3,Your task is to find a(n) non-living thing,task-3-find-non-living-thing
open door to hallway,False,149,4,Your task is to find a(n) non-living thing,task-3-find-non-living-thing
go to hallway,False,149,5,Your task is to find a(n) non-living thing,task-3-find-non-living-thing
open door to workshop,False,149,6,Your task is to find a(n) non-living thing,task-3-find-non-living-thing
go to workshop,False,149,7,Your task is to find a(n) non-living thing,task-3-find-non-living-thing
focus on blue wire,False,149,8,Your task is to find a(n) non-living thing,task-3-find-non-living-thing
move blue wire to purple box,False,149,9,Your task is to find a(n) non-living thing,task-3-find-non-living-thing
