action,landmark,variation,order,goal,task_id
open door to outside,False,89,0,Your task is to find a(n) non-living thing,task-3-find-non-living-thing
go to outside,False,89,1,Your task is to find a(n) non-living thing,task-3-find-non-living-thing
open door to kitchen,False,89,2,Your task is to find a(n) non-living thing,task-3-find-non-living-thing
go to kitchen,False,89,3,Your task is to find a(n) non-living thing,task-3-find-non-living-thing
open door to hallway,False,89,4,Your task is to find a(n) non-living thing,task-3-find-non-living-thing
go to hallway,False,89,5,Your task is to find a(n) non-living thing,task-3-find-non-living-thing
open door to workshop,False,89,6,Your task is to find a(n) non-living thing,task-3-find-non-living-thing
go to workshop,False,89,7,Your task is to find a(n) non-living thing,task-3-find-non-living-thing
focus on black wire,False,89,8,Your task is to find a(n) non-living thing,task-3-find-non-living-thing
move black wire to purple box,False,89,9,Your task is to find a(n) non-living thing,task-3-find-non-living-thing
