action,landmark,variation,order,goal,task_id
open door to kitchen,True,7,0,Your task is to boil orange juice,task-1-boil
go to kitchen,True,7,1,Your task is to boil orange juice,task-1-boil
pick up thermometer,True,7,2,Your task is to boil orange juice,task-1-boil
open cupboard,True,7,3,Your task is to boil orange juice,task-1-boil
pick up metal pot,True,7,4,Your task is to boil orange juice,task-1-boil
open glass jar,False,7,5,Your task is to boil orange juice,task-1-boil
open oven,True,7,6,Your task is to boil orange juice,task-1-boil
open freezer,True,7,7,Your task is to boil orange juice,task-1-boil
open fridge,True,7,8,Your task is to boil orange juice,task-1-boil
focus on orange juice,True,7,9,Your task is to boil orange juice,task-1-boil
pour cup containing orange juice into metal pot,True,7,10,Your task is to boil orange juice,task-1-boil
pick up metal pot,True,7,11,Your task is to boil orange juice,task-1-boil
move metal pot to stove,True,7,12,Your task is to boil orange juice,task-1-boil
activate stove,True,7,13,Your task is to boil orange juice,task-1-boil
pick up metal pot,True,7,14,Your task is to boil orange juice,task-1-boil
open door to outside,True,7,15,Your task is to boil orange juice,task-1-boil
go to outside,True,7,16,Your task is to boil orange juice,task-1-boil
open door to foundry,False,7,17,Your task is to boil orange juice,task-1-boil
go to foundry,False,7,18,Your task is to boil orange juice,task-1-boil
open blast furnace,False,7,19,Your task is to boil orange juice,task-1-boil
move metal pot to blast furnace,False,7,20,Your task is to boil orange juice,task-1-boil
activate blast furnace,False,7,21,Your task is to boil orange juice,task-1-boil
examine orange juice,True,7,22,Your task is to boil orange juice,task-1-boil
use thermometer in inventory on orange juice,True,7,23,Your task is to boil orange juice,task-1-boil
examine orange juice,True,7,24,Your task is to boil orange juice,task-1-boil
