action,landmark,variation,order,goal,task_id
open door to kitchen,True,16,0,Your task is to freeze soap,task-1-freeze
go to kitchen,True,16,1,Your task is to freeze soap,task-1-freeze
pick up thermometer,True,16,2,Your task is to freeze soap,task-1-freeze
open cupboard,True,16,3,Your task is to freeze soap,task-1-freeze
pick up metal pot,True,16,4,Your task is to freeze soap,task-1-freeze
focus on soap in table,False,16,5,Your task is to freeze soap,task-1-freeze
move soap in table to metal pot,False,16,6,Your task is to freeze soap,task-1-freeze
pick up metal pot,True,16,7,Your task is to freeze soap,task-1-freeze
move metal pot to stove,True,16,8,Your task is to freeze soap,task-1-freeze
activate stove,True,16,9,Your task is to freeze soap,task-1-freeze
examine soap in metal pot,False,16,10,Your task is to freeze soap,task-1-freeze
use thermometer in inventory on soap in metal pot,False,16,11,Your task is to freeze soap,task-1-freeze
examine soap in metal pot,False,16,12,Your task is to freeze soap,task-1-freeze
use thermometer in inventory on soap in metal pot,False,16,13,Your task is to freeze soap,task-1-freeze
examine soap in metal pot,False,16,14,Your task is to freeze soap,task-1-freeze
use thermometer in inventory on soap in metal pot,False,16,15,Your task is to freeze soap,task-1-freeze
examine soap in metal pot,False,16,16,Your task is to freeze soap,task-1-freeze
use thermometer in inventory on soap in metal pot,False,16,17,Your task is to freeze soap,task-1-freeze
examine soap in metal pot,False,16,18,Your task is to freeze soap,task-1-freeze
use thermometer in inventory on soap in metal pot,False,16,19,Your task is to freeze soap,task-1-freeze
examine soap in metal pot,False,16,20,Your task is to freeze soap,task-1-freeze
use thermometer in inventory on soap in metal pot,False,16,21,Your task is to freeze soap,task-1-freeze
examine soap in metal pot,False,16,22,Your task is to freeze soap,task-1-freeze
use thermometer in inventory on soap in metal pot,False,16,23,Your task is to freeze soap,task-1-freeze
examine soap in metal pot,False,16,24,Your task is to freeze soap,task-1-freeze
use thermometer in inventory on soap in metal pot,False,16,25,Your task is to freeze soap,task-1-freeze
examine soap in metal pot,False,16,26,Your task is to freeze soap,task-1-freeze
use thermometer in inventory on soap in metal pot,False,16,27,Your task is to freeze soap,task-1-freeze
examine soap in metal pot,False,16,28,Your task is to freeze soap,task-1-freeze
use thermometer in inventory on soap in metal pot,False,16,29,Your task is to freeze soap,task-1-freeze
examine soap in metal pot,False,16,30,Your task is to freeze soap,task-1-freeze
use thermometer in inventory on soap in metal pot,False,16,31,Your task is to freeze soap,task-1-freeze
examine soap in metal pot,False,16,32,Your task is to freeze soap,task-1-freeze
use thermometer in inventory on soap in metal pot,False,16,33,Your task is to freeze soap,task-1-freeze
examine soap in metal pot,False,16,34,Your task is to freeze soap,task-1-freeze
use thermometer in inventory on soap in metal pot,False,16,35,Your task is to freeze soap,task-1-freeze
examine soap in metal pot,False,16,36,Your task is to freeze soap,task-1-freeze
use thermometer in inventory on soap in metal pot,False,16,37,Your task is to freeze soap,task-1-freeze
examine soap in metal pot,False,16,38,Your task is to freeze soap,task-1-freeze
use thermometer in inventory on soap in metal pot,False,16,39,Your task is to freeze soap,task-1-freeze
examine liquid soap,True,16,40,Your task is to freeze soap,task-1-freeze
use thermometer in inventory on liquid soap,True,16,41,Your task is to freeze soap,task-1-freeze
pick up metal pot,True,16,42,Your task is to freeze soap,task-1-freeze
pick up metal pot,True,16,43,Your task is to freeze soap,task-1-freeze
open freezer,True,16,44,Your task is to freeze soap,task-1-freeze
move metal pot to freezer,True,16,45,Your task is to freeze soap,task-1-freeze
examine liquid soap,True,16,46,Your task is to freeze soap,task-1-freeze
use thermometer in inventory on liquid soap,True,16,47,Your task is to freeze soap,task-1-freeze
wait,True,16,48,Your task is to freeze soap,task-1-freeze
