action,landmark,variation,order,goal,task_id
open door to foundry,False,29,0,Your task is to use chemistry to create violet-red paint,task-5-chemistry-mix-paint-(tertiary-color)
go to foundry,False,29,1,Your task is to use chemistry to create violet-red paint,task-5-chemistry-mix-paint-(tertiary-color)
open door to outside,False,29,2,Your task is to use chemistry to create violet-red paint,task-5-chemistry-mix-paint-(tertiary-color)
go to outside,False,29,3,Your task is to use chemistry to create violet-red paint,task-5-chemistry-mix-paint-(tertiary-color)
open door to green house,False,29,4,Your task is to use chemistry to create violet-red paint,task-5-chemistry-mix-paint-(tertiary-color)
go to green house,False,29,5,Your task is to use chemistry to create violet-red paint,task-5-chemistry-mix-paint-(tertiary-color)
open door to hallway,False,29,6,Your task is to use chemistry to create violet-red paint,task-5-chemistry-mix-paint-(tertiary-color)
go to hallway,False,29,7,Your task is to use chemistry to create violet-red paint,task-5-chemistry-mix-paint-(tertiary-color)
open door to living room,False,29,8,Your task is to use chemistry to create violet-red paint,task-5-chemistry-mix-paint-(tertiary-color)
go to living room,False,29,9,Your task is to use chemistry to create violet-red paint,task-5-chemistry-mix-paint-(tertiary-color)
open door to hallway,False,29,10,Your task is to use chemistry to create violet-red paint,task-5-chemistry-mix-paint-(tertiary-color)
go to hallway,False,29,11,Your task is to use chemistry to create violet-red paint,task-5-chemistry-mix-paint-(tertiary-color)
open door to bedroom,False,29,12,Your task is to use chemistry to create violet-red paint,task-5-chemistry-mix-paint-(tertiary-color)
go to bedroom,False,29,13,Your task is to use chemistry to create violet-red paint,task-5-chemistry-mix-paint-(tertiary-color)
open door to hallway,False,29,14,Your task is to use chemistry to create violet-red paint,task-5-chemistry-mix-paint-(tertiary-color)
go to hallway,False,29,15,Your task is to use chemistry to create violet-red paint,task-5-chemistry-mix-paint-(tertiary-color)
open door to workshop,False,29,16,Your task is to use chemistry to create violet-red paint,task-5-chemistry-mix-paint-(tertiary-color)
go to workshop,False,29,17,Your task is to use chemistry to create violet-red paint,task-5-chemistry-mix-paint-(tertiary-color)
pour cup containing red paint in jug,False,29,18,Your task is to use chemistry to create violet-red paint,task-5-chemistry-mix-paint-(tertiary-color)
pour cup containing blue paint in jug,False,29,19,Your task is to use chemistry to create violet-red paint,task-5-chemistry-mix-paint-(tertiary-color)
mix jug,False,29,20,Your task is to use chemistry to create violet-red paint,task-5-chemistry-mix-paint-(tertiary-color)
focus on paint in jug,False,29,21,Your task is to use chemistry to create violet-red paint,task-5-chemistry-mix-paint-(tertiary-color)
wait1,True,29,22,Your task is to use chemistry to create violet-red paint,task-5-chemistry-mix-paint-(tertiary-color)
pour jug in jug,False,29,23,Your task is to use chemistry to create violet-red paint,task-5-chemistry-mix-paint-(tertiary-color)
open freezer,False,29,24,Your task is to use chemistry to create violet-red paint,task-5-chemistry-mix-paint-(tertiary-color)
open drawer,False,29,25,Your task is to use chemistry to create violet-red paint,task-5-chemistry-mix-paint-(tertiary-color)
pick up jug,False,29,26,Your task is to use chemistry to create violet-red paint,task-5-chemistry-mix-paint-(tertiary-color)
open door to hallway,False,29,27,Your task is to use chemistry to create violet-red paint,task-5-chemistry-mix-paint-(tertiary-color)
go to hallway,False,29,28,Your task is to use chemistry to create violet-red paint,task-5-chemistry-mix-paint-(tertiary-color)
open door to art studio,False,29,29,Your task is to use chemistry to create violet-red paint,task-5-chemistry-mix-paint-(tertiary-color)
go to art studio,False,29,30,Your task is to use chemistry to create violet-red paint,task-5-chemistry-mix-paint-(tertiary-color)
drop jug in inventory,False,29,31,Your task is to use chemistry to create violet-red paint,task-5-chemistry-mix-paint-(tertiary-color)
pour jug in jug,False,29,32,Your task is to use chemistry to create violet-red paint,task-5-chemistry-mix-paint-(tertiary-color)
pour cup containing red paint in art studio in jug,False,29,33,Your task is to use chemistry to create violet-red paint,task-5-chemistry-mix-paint-(tertiary-color)
mix jug,False,29,34,Your task is to use chemistry to create violet-red paint,task-5-chemistry-mix-paint-(tertiary-color)
focus on paint in jug,False,29,35,Your task is to use chemistry to create violet-red paint,task-5-chemistry-mix-paint-(tertiary-color)
