action,landmark,variation,order,goal,task_id
open door to kitchen,True,28,0,Your task is to change the state of matter of caesium,task-1-change-the-state-of-matter-of
go to kitchen,True,28,1,Your task is to change the state of matter of caesium,task-1-change-the-state-of-matter-of
pick up thermometer,True,28,2,Your task is to change the state of matter of caesium,task-1-change-the-state-of-matter-of
open cupboard,True,28,3,Your task is to change the state of matter of caesium,task-1-change-the-state-of-matter-of
pick up metal pot,True,28,4,Your task is to change the state of matter of caesium,task-1-change-the-state-of-matter-of
open fridge,True,28,5,Your task is to change the state of matter of caesium,task-1-change-the-state-of-matter-of
open drawer in counter,True,28,6,Your task is to change the state of matter of caesium,task-1-change-the-state-of-matter-of
open drawer in cupboard,True,28,7,Your task is to change the state of matter of caesium,task-1-change-the-state-of-matter-of
open glass jar,True,28,8,Your task is to change the state of matter of caesium,task-1-change-the-state-of-matter-of
open oven,True,28,9,Your task is to change the state of matter of caesium,task-1-change-the-state-of-matter-of
open freezer,True,28,10,Your task is to change the state of matter of caesium,task-1-change-the-state-of-matter-of
open door to bathroom,True,28,11,Your task is to change the state of matter of caesium,task-1-change-the-state-of-matter-of
go to bathroom,True,28,12,Your task is to change the state of matter of caesium,task-1-change-the-state-of-matter-of
open door to kitchen,True,28,13,Your task is to change the state of matter of caesium,task-1-change-the-state-of-matter-of
go to kitchen,True,28,14,Your task is to change the state of matter of caesium,task-1-change-the-state-of-matter-of
open door to outside,True,28,15,Your task is to change the state of matter of caesium,task-1-change-the-state-of-matter-of
go to outside,True,28,16,Your task is to change the state of matter of caesium,task-1-change-the-state-of-matter-of
open door to foundry,True,28,17,Your task is to change the state of matter of caesium,task-1-change-the-state-of-matter-of
go to foundry,True,28,18,Your task is to change the state of matter of caesium,task-1-change-the-state-of-matter-of
open door to outside,True,28,19,Your task is to change the state of matter of caesium,task-1-change-the-state-of-matter-of
go to outside,True,28,20,Your task is to change the state of matter of caesium,task-1-change-the-state-of-matter-of
open door to green house,True,28,21,Your task is to change the state of matter of caesium,task-1-change-the-state-of-matter-of
go to green house,True,28,22,Your task is to change the state of matter of caesium,task-1-change-the-state-of-matter-of
open door to hallway,True,28,23,Your task is to change the state of matter of caesium,task-1-change-the-state-of-matter-of
go to hallway,True,28,24,Your task is to change the state of matter of caesium,task-1-change-the-state-of-matter-of
open door to workshop,True,28,25,Your task is to change the state of matter of caesium,task-1-change-the-state-of-matter-of
go to workshop,True,28,26,Your task is to change the state of matter of caesium,task-1-change-the-state-of-matter-of
pick up caesium,True,28,27,Your task is to change the state of matter of caesium,task-1-change-the-state-of-matter-of
open door to hallway,True,28,28,Your task is to change the state of matter of caesium,task-1-change-the-state-of-matter-of
go to hallway,True,28,29,Your task is to change the state of matter of caesium,task-1-change-the-state-of-matter-of
open door to kitchen,True,28,30,Your task is to change the state of matter of caesium,task-1-change-the-state-of-matter-of
go to kitchen,True,28,31,Your task is to change the state of matter of caesium,task-1-change-the-state-of-matter-of
focus on caesium,True,28,32,Your task is to change the state of matter of caesium,task-1-change-the-state-of-matter-of
move caesium to metal pot,True,28,33,Your task is to change the state of matter of caesium,task-1-change-the-state-of-matter-of
pick up metal pot,True,28,34,Your task is to change the state of matter of caesium,task-1-change-the-state-of-matter-of
move metal pot to stove,True,28,35,Your task is to change the state of matter of caesium,task-1-change-the-state-of-matter-of
activate stove,True,28,36,Your task is to change the state of matter of caesium,task-1-change-the-state-of-matter-of
examine caesium,False,28,37,Your task is to change the state of matter of caesium,task-1-change-the-state-of-matter-of
use thermometer in inventory on caesium,False,28,38,Your task is to change the state of matter of caesium,task-1-change-the-state-of-matter-of
examine caesium,False,28,39,Your task is to change the state of matter of caesium,task-1-change-the-state-of-matter-of
use thermometer in inventory on caesium,False,28,40,Your task is to change the state of matter of caesium,task-1-change-the-state-of-matter-of
