action,landmark,variation,order,goal,task_id
open door to kitchen,False,110,0,Your task is to grow a peach plant from seed,task-4-grow-plant
go to kitchen,False,110,1,Your task is to grow a peach plant from seed,task-4-grow-plant
pick up seed jar,True,110,2,Your task is to grow a peach plant from seed,task-4-grow-plant
open door to hallway,False,110,3,Your task is to grow a peach plant from seed,task-4-grow-plant
go to hallway,False,110,4,Your task is to grow a peach plant from seed,task-4-grow-plant
open door to green house,False,110,5,Your task is to grow a peach plant from seed,task-4-grow-plant
go to green house,False,110,6,Your task is to grow a peach plant from seed,task-4-grow-plant
pick up shovel,False,110,7,Your task is to grow a peach plant from seed,task-4-grow-plant
open door to outside,False,110,8,Your task is to grow a peach plant from seed,task-4-grow-plant
go to outside,False,110,9,Your task is to grow a peach plant from seed,task-4-grow-plant
use shovel in inventory on ground,False,110,10,Your task is to grow a peach plant from seed,task-4-grow-plant
pick up soil,False,110,11,Your task is to grow a peach plant from seed,task-4-grow-plant
open door to green house,False,110,12,Your task is to grow a peach plant from seed,task-4-grow-plant
go to green house,False,110,13,Your task is to grow a peach plant from seed,task-4-grow-plant
move soil in inventory to flower pot 3,False,110,14,Your task is to grow a peach plant from seed,task-4-grow-plant
move peach seed in seed jar to flower pot 3,False,110,15,Your task is to grow a peach plant from seed,task-4-grow-plant
0,True,110,16,Your task is to grow a peach plant from seed,task-4-grow-plant
focus on peach seed in flower pot 3,False,110,17,Your task is to grow a peach plant from seed,task-4-grow-plant
activate sink,True,110,18,Your task is to grow a peach plant from seed,task-4-grow-plant
move jug to sink,True,110,19,Your task is to grow a peach plant from seed,task-4-grow-plant
pour jug into flower pot 3,False,110,20,Your task is to grow a peach plant from seed,task-4-grow-plant
deactivate sink,True,110,21,Your task is to grow a peach plant from seed,task-4-grow-plant
wait1,True,110,22,Your task is to grow a peach plant from seed,task-4-grow-plant
wait1,True,110,23,Your task is to grow a peach plant from seed,task-4-grow-plant
wait1,True,110,24,Your task is to grow a peach plant from seed,task-4-grow-plant
wait1,True,110,25,Your task is to grow a peach plant from seed,task-4-grow-plant
wait1,True,110,26,Your task is to grow a peach plant from seed,task-4-grow-plant
activate sink,True,110,27,Your task is to grow a peach plant from seed,task-4-grow-plant
move jug to sink,True,110,28,Your task is to grow a peach plant from seed,task-4-grow-plant
pour jug into flower pot 3,False,110,29,Your task is to grow a peach plant from seed,task-4-grow-plant
deactivate sink,True,110,30,Your task is to grow a peach plant from seed,task-4-grow-plant
wait1,True,110,31,Your task is to grow a peach plant from seed,task-4-grow-plant
wait1,True,110,32,Your task is to grow a peach plant from seed,task-4-grow-plant
wait1,True,110,33,Your task is to grow a peach plant from seed,task-4-grow-plant
