action,landmark,variation,order,goal,task_id
open door to bathroom,False,112,0,Your task is to grow a peach plant from seed,task-4-grow-plant
go to bathroom,False,112,1,Your task is to grow a peach plant from seed,task-4-grow-plant
pick up seed jar,True,112,2,Your task is to grow a peach plant from seed,task-4-grow-plant
open door to kitchen,False,112,3,Your task is to grow a peach plant from seed,task-4-grow-plant
go to kitchen,False,112,4,Your task is to grow a peach plant from seed,task-4-grow-plant
open door to hallway,False,112,5,Your task is to grow a peach plant from seed,task-4-grow-plant
go to hallway,False,112,6,Your task is to grow a peach plant from seed,task-4-grow-plant
open door to green house,False,112,7,Your task is to grow a peach plant from seed,task-4-grow-plant
go to green house,False,112,8,Your task is to grow a peach plant from seed,task-4-grow-plant
move soil to flower pot 2,False,112,9,Your task is to grow a peach plant from seed,task-4-grow-plant
move peach seed in seed jar to flower pot 2,False,112,10,Your task is to grow a peach plant from seed,task-4-grow-plant
0,True,112,11,Your task is to grow a peach plant from seed,task-4-grow-plant
focus on peach seed in flower pot 2,False,112,12,Your task is to grow a peach plant from seed,task-4-grow-plant
activate sink,True,112,13,Your task is to grow a peach plant from seed,task-4-grow-plant
move jug to sink,True,112,14,Your task is to grow a peach plant from seed,task-4-grow-plant
pour jug into flower pot 2,False,112,15,Your task is to grow a peach plant from seed,task-4-grow-plant
deactivate sink,True,112,16,Your task is to grow a peach plant from seed,task-4-grow-plant
wait1,True,112,17,Your task is to grow a peach plant from seed,task-4-grow-plant
wait1,True,112,18,Your task is to grow a peach plant from seed,task-4-grow-plant
wait1,True,112,19,Your task is to grow a peach plant from seed,task-4-grow-plant
wait1,True,112,20,Your task is to grow a peach plant from seed,task-4-grow-plant
wait1,True,112,21,Your task is to grow a peach plant from seed,task-4-grow-plant
activate sink,True,112,22,Your task is to grow a peach plant from seed,task-4-grow-plant
move jug to sink,True,112,23,Your task is to grow a peach plant from seed,task-4-grow-plant
pour jug into flower pot 2,False,112,24,Your task is to grow a peach plant from seed,task-4-grow-plant
deactivate sink,True,112,25,Your task is to grow a peach plant from seed,task-4-grow-plant
wait1,True,112,26,Your task is to grow a peach plant from seed,task-4-grow-plant
wait1,True,112,27,Your task is to grow a peach plant from seed,task-4-grow-plant
wait1,True,112,28,Your task is to grow a peach plant from seed,task-4-grow-plant
