action,landmark,variation,order,goal,task_id
open door to hallway,False,119,0,Your task is to grow a peach plant from seed,task-4-grow-plant
go to hallway,False,119,1,Your task is to grow a peach plant from seed,task-4-grow-plant
open door to bedroom,False,119,2,Your task is to grow a peach plant from seed,task-4-grow-plant
go to bedroom,False,119,3,Your task is to grow a peach plant from seed,task-4-grow-plant
pick up seed jar,True,119,4,Your task is to grow a peach plant from seed,task-4-grow-plant
open door to hallway,False,119,5,Your task is to grow a peach plant from seed,task-4-grow-plant
go to hallway,False,119,6,Your task is to grow a peach plant from seed,task-4-grow-plant
open door to green house,False,119,7,Your task is to grow a peach plant from seed,task-4-grow-plant
go to green house,False,119,8,Your task is to grow a peach plant from seed,task-4-grow-plant
open door to outside,False,119,9,Your task is to grow a peach plant from seed,task-4-grow-plant
go to outside,False,119,10,Your task is to grow a peach plant from seed,task-4-grow-plant
pick up shovel,False,119,11,Your task is to grow a peach plant from seed,task-4-grow-plant
use shovel in inventory on ground,False,119,12,Your task is to grow a peach plant from seed,task-4-grow-plant
pick up soil,False,119,13,Your task is to grow a peach plant from seed,task-4-grow-plant
open door to green house,False,119,14,Your task is to grow a peach plant from seed,task-4-grow-plant
go to green house,False,119,15,Your task is to grow a peach plant from seed,task-4-grow-plant
move soil in inventory to flower pot 2,False,119,16,Your task is to grow a peach plant from seed,task-4-grow-plant
move peach seed in seed jar to flower pot 2,False,119,17,Your task is to grow a peach plant from seed,task-4-grow-plant
0,True,119,18,Your task is to grow a peach plant from seed,task-4-grow-plant
focus on peach seed in flower pot 2,False,119,19,Your task is to grow a peach plant from seed,task-4-grow-plant
activate sink,True,119,20,Your task is to grow a peach plant from seed,task-4-grow-plant
move jug to sink,True,119,21,Your task is to grow a peach plant from seed,task-4-grow-plant
pour jug into flower pot 2,False,119,22,Your task is to grow a peach plant from seed,task-4-grow-plant
deactivate sink,True,119,23,Your task is to grow a peach plant from seed,task-4-grow-plant
wait1,True,119,24,Your task is to grow a peach plant from seed,task-4-grow-plant
wait1,True,119,25,Your task is to grow a peach plant from seed,task-4-grow-plant
wait1,True,119,26,Your task is to grow a peach plant from seed,task-4-grow-plant
wait1,True,119,27,Your task is to grow a peach plant from seed,task-4-grow-plant
wait1,True,119,28,Your task is to grow a peach plant from seed,task-4-grow-plant
activate sink,True,119,29,Your task is to grow a peach plant from seed,task-4-grow-plant
move jug to sink,True,119,30,Your task is to grow a peach plant from seed,task-4-grow-plant
pour jug into flower pot 2,False,119,31,Your task is to grow a peach plant from seed,task-4-grow-plant
deactivate sink,True,119,32,Your task is to grow a peach plant from seed,task-4-grow-plant
wait1,True,119,33,Your task is to grow a peach plant from seed,task-4-grow-plant
wait1,True,119,34,Your task is to grow a peach plant from seed,task-4-grow-plant
wait1,True,119,35,Your task is to grow a peach plant from seed,task-4-grow-plant
