action,landmark,variation,order,goal,task_id
open door to art studio,False,0,0,Your task is to use chemistry to create green-blue paint,task-5-chemistry-mix-paint-(tertiary-color)
go to art studio,False,0,1,Your task is to use chemistry to create green-blue paint,task-5-chemistry-mix-paint-(tertiary-color)
pour cup containing blue paint in art studio in jug,False,0,2,Your task is to use chemistry to create green-blue paint,task-5-chemistry-mix-paint-(tertiary-color)
pour cup containing yellow paint in art studio in jug,False,0,3,Your task is to use chemistry to create green-blue paint,task-5-chemistry-mix-paint-(tertiary-color)
mix jug,False,0,4,Your task is to use chemistry to create green-blue paint,task-5-chemistry-mix-paint-(tertiary-color)
focus on green paint,True,0,5,Your task is to use chemistry to create green-blue paint,task-5-chemistry-mix-paint-(tertiary-color)
wait1,True,0,6,Your task is to use chemistry to create green-blue paint,task-5-chemistry-mix-paint-(tertiary-color)
pour jug in jug,False,0,7,Your task is to use chemistry to create green-blue paint,task-5-chemistry-mix-paint-(tertiary-color)
open paint cupboard,False,0,8,Your task is to use chemistry to create green-blue paint,task-5-chemistry-mix-paint-(tertiary-color)
open large cupboard,False,0,9,Your task is to use chemistry to create green-blue paint,task-5-chemistry-mix-paint-(tertiary-color)
pour cup containing blue paint in jug,False,0,10,Your task is to use chemistry to create green-blue paint,task-5-chemistry-mix-paint-(tertiary-color)
mix jug,False,0,11,Your task is to use chemistry to create green-blue paint,task-5-chemistry-mix-paint-(tertiary-color)
focus on green-blue paint,True,0,12,Your task is to use chemistry to create green-blue paint,task-5-chemistry-mix-paint-(tertiary-color)
