action,landmark,variation,order,goal,task_id
pour cup containing blue paint in art studio in bowl,False,1,0,Your task is to use chemistry to create green-blue paint,task-5-chemistry-mix-paint-(tertiary-color)
pour cup containing yellow paint in art studio in bowl,False,1,1,Your task is to use chemistry to create green-blue paint,task-5-chemistry-mix-paint-(tertiary-color)
mix bowl,False,1,2,Your task is to use chemistry to create green-blue paint,task-5-chemistry-mix-paint-(tertiary-color)
focus on green paint,True,1,3,Your task is to use chemistry to create green-blue paint,task-5-chemistry-mix-paint-(tertiary-color)
wait1,True,1,4,Your task is to use chemistry to create green-blue paint,task-5-chemistry-mix-paint-(tertiary-color)
pour bowl in bowl,False,1,5,Your task is to use chemistry to create green-blue paint,task-5-chemistry-mix-paint-(tertiary-color)
open cupboard,False,1,6,Your task is to use chemistry to create green-blue paint,task-5-chemistry-mix-paint-(tertiary-color)
pour cup containing blue paint in bowl,False,1,7,Your task is to use chemistry to create green-blue paint,task-5-chemistry-mix-paint-(tertiary-color)
mix bowl,False,1,8,Your task is to use chemistry to create green-blue paint,task-5-chemistry-mix-paint-(tertiary-color)
focus on green-blue paint,True,1,9,Your task is to use chemistry to create green-blue paint,task-5-chemistry-mix-paint-(tertiary-color)
