action,landmark,variation,order,goal,task_id
open door to foundry,False,3,0,Your task is to use chemistry to create green-blue paint,task-5-chemistry-mix-paint-(tertiary-color)
go to foundry,False,3,1,Your task is to use chemistry to create green-blue paint,task-5-chemistry-mix-paint-(tertiary-color)
open door to outside,False,3,2,Your task is to use chemistry to create green-blue paint,task-5-chemistry-mix-paint-(tertiary-color)
go to outside,False,3,3,Your task is to use chemistry to create green-blue paint,task-5-chemistry-mix-paint-(tertiary-color)
open door to green house,False,3,4,Your task is to use chemistry to create green-blue paint,task-5-chemistry-mix-paint-(tertiary-color)
go to green house,False,3,5,Your task is to use chemistry to create green-blue paint,task-5-chemistry-mix-paint-(tertiary-color)
open door to hallway,False,3,6,Your task is to use chemistry to create green-blue paint,task-5-chemistry-mix-paint-(tertiary-color)
go to hallway,False,3,7,Your task is to use chemistry to create green-blue paint,task-5-chemistry-mix-paint-(tertiary-color)
open door to living room,False,3,8,Your task is to use chemistry to create green-blue paint,task-5-chemistry-mix-paint-(tertiary-color)
go to living room,False,3,9,Your task is to use chemistry to create green-blue paint,task-5-chemistry-mix-paint-(tertiary-color)
open door to hallway,False,3,10,Your task is to use chemistry to create green-blue paint,task-5-chemistry-mix-paint-(tertiary-color)
go to hallway,False,3,11,Your task is to use chemistry to create green-blue paint,task-5-chemistry-mix-paint-(tertiary-color)
open door to bedroom,False,3,12,Your task is to use chemistry to create green-blue paint,task-5-chemistry-mix-paint-(tertiary-color)
go to bedroom,False,3,13,Your task is to use chemistry to create green-blue paint,task-5-chemistry-mix-paint-(tertiary-color)
open door to hallway,False,3,14,Your task is to use chemistry to create green-blue paint,task-5-chemistry-mix-paint-(tertiary-color)
go to hallway,False,3,15,Your task is to use chemistry to create green-blue paint,task-5-chemistry-mix-paint-(tertiary-color)
open door to workshop,False,3,16,Your task is to use chemistry to create green-blue paint,task-5-chemistry-mix-paint-(tertiary-color)
go to workshop,False,3,17,Your task is to use chemistry to create green-blue paint,task-5-chemistry-mix-paint-(tertiary-color)
open door to hallway,False,3,18,Your task is to use chemistry to create green-blue paint,task-5-chemistry-mix-paint-(tertiary-color)
go to hallway,False,3,19,Your task is to use chemistry to create green-blue paint,task-5-chemistry-mix-paint-(tertiary-color)
open door to art studio,False,3,20,Your task is to use chemistry to create green-blue paint,task-5-chemistry-mix-paint-(tertiary-color)
go to art studio,False,3,21,Your task is to use chemistry to create green-blue paint,task-5-chemistry-mix-paint-(tertiary-color)
pour cup containing blue paint in art studio in cup containing nothing,False,3,22,Your task is to use chemistry to create green-blue paint,task-5-chemistry-mix-paint-(tertiary-color)
pour cup containing yellow paint in art studio in cup containing blue paint in table,False,3,23,Your task is to use chemistry to create green-blue paint,task-5-chemistry-mix-paint-(tertiary-color)
mix cup containing blue paint and yellow paint,False,3,24,Your task is to use chemistry to create green-blue paint,task-5-chemistry-mix-paint-(tertiary-color)
focus on green paint,True,3,25,Your task is to use chemistry to create green-blue paint,task-5-chemistry-mix-paint-(tertiary-color)
wait1,True,3,26,Your task is to use chemistry to create green-blue paint,task-5-chemistry-mix-paint-(tertiary-color)
pour cup containing green paint in cup containing green paint,False,3,27,Your task is to use chemistry to create green-blue paint,task-5-chemistry-mix-paint-(tertiary-color)
open cupboard,False,3,28,Your task is to use chemistry to create green-blue paint,task-5-chemistry-mix-paint-(tertiary-color)
pour cup containing blue paint in cup containing green paint,False,3,29,Your task is to use chemistry to create green-blue paint,task-5-chemistry-mix-paint-(tertiary-color)
mix cup containing blue paint and green paint,False,3,30,Your task is to use chemistry to create green-blue paint,task-5-chemistry-mix-paint-(tertiary-color)
focus on green-blue paint,True,3,31,Your task is to use chemistry to create green-blue paint,task-5-chemistry-mix-paint-(tertiary-color)
