action,landmark,variation,order,goal,task_id
open door to hallway,False,76,0,"Your task is to measure the melting point of gallium, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
go to hallway,False,76,1,"Your task is to measure the melting point of gallium, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
open door to kitchen,False,76,2,"Your task is to measure the melting point of gallium, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
go to kitchen,False,76,3,"Your task is to measure the melting point of gallium, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
pick up thermometer,True,76,4,"Your task is to measure the melting point of gallium, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
focus on thermometer in inventory,True,76,5,"Your task is to measure the melting point of gallium, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
focus on gallium,True,76,6,"Your task is to measure the melting point of gallium, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
open cupboard,True,76,7,"Your task is to measure the melting point of gallium, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
move gallium to metal pot,False,76,8,"Your task is to measure the melting point of gallium, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
move metal pot to stove,False,76,9,"Your task is to measure the melting point of gallium, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
activate stove,True,76,10,"Your task is to measure the melting point of gallium, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
examine gallium,True,76,11,"Your task is to measure the melting point of gallium, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
use thermometer in inventory on gallium,True,76,12,"Your task is to measure the melting point of gallium, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
examine gallium,True,76,13,"Your task is to measure the melting point of gallium, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
use thermometer in inventory on gallium,True,76,14,"Your task is to measure the melting point of gallium, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
examine liquid gallium,True,76,15,"Your task is to measure the melting point of gallium, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
use thermometer in inventory on liquid gallium,True,76,16,"Your task is to measure the melting point of gallium, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
focus on orange box,False,76,17,"Your task is to measure the melting point of gallium, which is located around the kitchen",task-10-measure-melting-point-(known-substance)
