action,landmark,variation,order,goal,task_id
open door to outside,False,194,0,"Your task is to measure the temperature of metal fork, which is located around the bedroom",task-10-use-thermometer
go to outside,False,194,1,"Your task is to measure the temperature of metal fork, which is located around the bedroom",task-10-use-thermometer
open door to kitchen,False,194,2,"Your task is to measure the temperature of metal fork, which is located around the bedroom",task-10-use-thermometer
go to kitchen,False,194,3,"Your task is to measure the temperature of metal fork, which is located around the bedroom",task-10-use-thermometer
pick up thermometer,True,194,4,"Your task is to measure the temperature of metal fork, which is located around the bedroom",task-10-use-thermometer
focus on thermometer in inventory,True,194,5,"Your task is to measure the temperature of metal fork, which is located around the bedroom",task-10-use-thermometer
open door to hallway,True,194,6,"Your task is to measure the temperature of metal fork, which is located around the bedroom",task-10-use-thermometer
go to hallway,True,194,7,"Your task is to measure the temperature of metal fork, which is located around the bedroom",task-10-use-thermometer
open door to bedroom,True,194,8,"Your task is to measure the temperature of metal fork, which is located around the bedroom",task-10-use-thermometer
go to bedroom,True,194,9,"Your task is to measure the temperature of metal fork, which is located around the bedroom",task-10-use-thermometer
pick up metal fork,True,194,10,"Your task is to measure the temperature of metal fork, which is located around the bedroom",task-10-use-thermometer
focus on metal fork in inventory,True,194,11,"Your task is to measure the temperature of metal fork, which is located around the bedroom",task-10-use-thermometer
use thermometer in inventory on metal fork in inventory,True,194,12,"Your task is to measure the temperature of metal fork, which is located around the bedroom",task-10-use-thermometer
move metal fork in inventory to green box,False,194,13,"Your task is to measure the temperature of metal fork, which is located around the bedroom",task-10-use-thermometer
