action,landmark,variation,order,goal,task_id
open door to hallway,True,19,0,Your task is to freeze rubber,task-1-freeze
go to hallway,True,19,1,Your task is to freeze rubber,task-1-freeze
open door to kitchen,True,19,2,Your task is to freeze rubber,task-1-freeze
go to kitchen,True,19,3,Your task is to freeze rubber,task-1-freeze
pick up thermometer,True,19,4,Your task is to freeze rubber,task-1-freeze
open cupboard,True,19,5,Your task is to freeze rubber,task-1-freeze
pick up metal pot,True,19,6,Your task is to freeze rubber,task-1-freeze
open glass jar,True,19,7,Your task is to freeze rubber,task-1-freeze
open drawer in counter,True,19,8,Your task is to freeze rubber,task-1-freeze
open oven,True,19,9,Your task is to freeze rubber,task-1-freeze
open freezer,True,19,10,Your task is to freeze rubber,task-1-freeze
open fridge,True,19,11,Your task is to freeze rubber,task-1-freeze
open drawer in cupboard,True,19,12,Your task is to freeze rubber,task-1-freeze
open door to bathroom,True,19,13,Your task is to freeze rubber,task-1-freeze
go to bathroom,True,19,14,Your task is to freeze rubber,task-1-freeze
open door to kitchen,True,19,15,Your task is to freeze rubber,task-1-freeze
go to kitchen,True,19,16,Your task is to freeze rubber,task-1-freeze
open door to outside,True,19,17,Your task is to freeze rubber,task-1-freeze
go to outside,True,19,18,Your task is to freeze rubber,task-1-freeze
open door to foundry,True,19,19,Your task is to freeze rubber,task-1-freeze
go to foundry,True,19,20,Your task is to freeze rubber,task-1-freeze
open door to outside,True,19,21,Your task is to freeze rubber,task-1-freeze
go to outside,True,19,22,Your task is to freeze rubber,task-1-freeze
open door to green house,True,19,23,Your task is to freeze rubber,task-1-freeze
go to green house,True,19,24,Your task is to freeze rubber,task-1-freeze
open door to hallway,True,19,25,Your task is to freeze rubber,task-1-freeze
go to hallway,True,19,26,Your task is to freeze rubber,task-1-freeze
open door to workshop,True,19,27,Your task is to freeze rubber,task-1-freeze
go to workshop,True,19,28,Your task is to freeze rubber,task-1-freeze
pick up rubber,True,19,29,Your task is to freeze rubber,task-1-freeze
open door to hallway,True,19,30,Your task is to freeze rubber,task-1-freeze
go to hallway,True,19,31,Your task is to freeze rubber,task-1-freeze
open door to kitchen,True,19,32,Your task is to freeze rubber,task-1-freeze
go to kitchen,True,19,33,Your task is to freeze rubber,task-1-freeze
focus on rubber,True,19,34,Your task is to freeze rubber,task-1-freeze
move rubber to metal pot,True,19,35,Your task is to freeze rubber,task-1-freeze
pick up metal pot,True,19,36,Your task is to freeze rubber,task-1-freeze
move metal pot to stove,True,19,37,Your task is to freeze rubber,task-1-freeze
activate stove,True,19,38,Your task is to freeze rubber,task-1-freeze
pick up metal pot,True,19,39,Your task is to freeze rubber,task-1-freeze
open door to outside,True,19,40,Your task is to freeze rubber,task-1-freeze
go to outside,True,19,41,Your task is to freeze rubber,task-1-freeze
open door to foundry,True,19,42,Your task is to freeze rubber,task-1-freeze
go to foundry,True,19,43,Your task is to freeze rubber,task-1-freeze
open blast furnace,False,19,44,Your task is to freeze rubber,task-1-freeze
move metal pot to blast furnace,False,19,45,Your task is to freeze rubber,task-1-freeze
activate blast furnace,False,19,46,Your task is to freeze rubber,task-1-freeze
examine rubber,True,19,47,Your task is to freeze rubber,task-1-freeze
use thermometer in inventory on rubber,True,19,48,Your task is to freeze rubber,task-1-freeze
examine rubber,True,19,49,Your task is to freeze rubber,task-1-freeze
use thermometer in inventory on rubber,True,19,50,Your task is to freeze rubber,task-1-freeze
examine rubber,True,19,51,Your task is to freeze rubber,task-1-freeze
use thermometer in inventory on liquid rubber,True,19,52,Your task is to freeze rubber,task-1-freeze
pick up metal pot,True,19,53,Your task is to freeze rubber,task-1-freeze
open door to outside,True,19,54,Your task is to freeze rubber,task-1-freeze
go to outside,True,19,55,Your task is to freeze rubber,task-1-freeze
open door to kitchen,True,19,56,Your task is to freeze rubber,task-1-freeze
go to kitchen,True,19,57,Your task is to freeze rubber,task-1-freeze
pick up metal pot,True,19,58,Your task is to freeze rubber,task-1-freeze
open freezer,True,19,59,Your task is to freeze rubber,task-1-freeze
move metal pot to freezer,True,19,60,Your task is to freeze rubber,task-1-freeze
examine liquid rubber,True,19,61,Your task is to freeze rubber,task-1-freeze
use thermometer in inventory on liquid rubber,True,19,62,Your task is to freeze rubber,task-1-freeze
wait,True,19,63,Your task is to freeze rubber,task-1-freeze
examine liquid rubber,True,19,64,Your task is to freeze rubber,task-1-freeze
use thermometer in inventory on liquid rubber,True,19,65,Your task is to freeze rubber,task-1-freeze
wait,True,19,66,Your task is to freeze rubber,task-1-freeze
examine liquid rubber,True,19,67,Your task is to freeze rubber,task-1-freeze
use thermometer in inventory on liquid rubber,True,19,68,Your task is to freeze rubber,task-1-freeze
wait,True,19,69,Your task is to freeze rubber,task-1-freeze
examine liquid rubber,True,19,70,Your task is to freeze rubber,task-1-freeze
use thermometer in inventory on liquid rubber,True,19,71,Your task is to freeze rubber,task-1-freeze
wait,True,19,72,Your task is to freeze rubber,task-1-freeze
examine liquid rubber,True,19,73,Your task is to freeze rubber,task-1-freeze
use thermometer in inventory on liquid rubber,True,19,74,Your task is to freeze rubber,task-1-freeze
wait,True,19,75,Your task is to freeze rubber,task-1-freeze
examine liquid rubber,True,19,76,Your task is to freeze rubber,task-1-freeze
use thermometer in inventory on liquid rubber,True,19,77,Your task is to freeze rubber,task-1-freeze
wait,True,19,78,Your task is to freeze rubber,task-1-freeze
examine liquid rubber,True,19,79,Your task is to freeze rubber,task-1-freeze
use thermometer in inventory on liquid rubber,True,19,80,Your task is to freeze rubber,task-1-freeze
wait,True,19,81,Your task is to freeze rubber,task-1-freeze
wait1,False,19,82,Your task is to freeze rubber,task-1-freeze
