action,landmark,variation,order,goal,task_id
open door to outside,False,221,0,"Your task is to measure the temperature of metal fork, which is located around the living room",task-10-use-thermometer
go to outside,False,221,1,"Your task is to measure the temperature of metal fork, which is located around the living room",task-10-use-thermometer
open door to kitchen,True,221,2,"Your task is to measure the temperature of metal fork, which is located around the living room",task-10-use-thermometer
go to kitchen,True,221,3,"Your task is to measure the temperature of metal fork, which is located around the living room",task-10-use-thermometer
pick up thermometer,True,221,4,"Your task is to measure the temperature of metal fork, which is located around the living room",task-10-use-thermometer
focus on thermometer in inventory,True,221,5,"Your task is to measure the temperature of metal fork, which is located around the living room",task-10-use-thermometer
open door to hallway,True,221,6,"Your task is to measure the temperature of metal fork, which is located around the living room",task-10-use-thermometer
go to hallway,True,221,7,"Your task is to measure the temperature of metal fork, which is located around the living room",task-10-use-thermometer
open door to living room,True,221,8,"Your task is to measure the temperature of metal fork, which is located around the living room",task-10-use-thermometer
go to living room,True,221,9,"Your task is to measure the temperature of metal fork, which is located around the living room",task-10-use-thermometer
pick up metal fork,True,221,10,"Your task is to measure the temperature of metal fork, which is located around the living room",task-10-use-thermometer
focus on metal fork in inventory,True,221,11,"Your task is to measure the temperature of metal fork, which is located around the living room",task-10-use-thermometer
open door to hallway,True,221,12,"Your task is to measure the temperature of metal fork, which is located around the living room",task-10-use-thermometer
go to hallway,True,221,13,"Your task is to measure the temperature of metal fork, which is located around the living room",task-10-use-thermometer
open door to bedroom,False,221,14,"Your task is to measure the temperature of metal fork, which is located around the living room",task-10-use-thermometer
go to bedroom,False,221,15,"Your task is to measure the temperature of metal fork, which is located around the living room",task-10-use-thermometer
use thermometer in inventory on metal fork in inventory,True,221,16,"Your task is to measure the temperature of metal fork, which is located around the living room",task-10-use-thermometer
move metal fork in inventory to red box,False,221,17,"Your task is to measure the temperature of metal fork, which is located around the living room",task-10-use-thermometer
