action,landmark,variation,order,goal,task_id
open door to kitchen,True,219,0,"Your task is to measure the temperature of metal fork, which is located around the living room",task-10-use-thermometer
go to kitchen,True,219,1,"Your task is to measure the temperature of metal fork, which is located around the living room",task-10-use-thermometer
pick up thermometer,True,219,2,"Your task is to measure the temperature of metal fork, which is located around the living room",task-10-use-thermometer
focus on thermometer in inventory,True,219,3,"Your task is to measure the temperature of metal fork, which is located around the living room",task-10-use-thermometer
open door to hallway,True,219,4,"Your task is to measure the temperature of metal fork, which is located around the living room",task-10-use-thermometer
go to hallway,True,219,5,"Your task is to measure the temperature of metal fork, which is located around the living room",task-10-use-thermometer
open door to living room,True,219,6,"Your task is to measure the temperature of metal fork, which is located around the living room",task-10-use-thermometer
go to living room,True,219,7,"Your task is to measure the temperature of metal fork, which is located around the living room",task-10-use-thermometer
pick up metal fork,True,219,8,"Your task is to measure the temperature of metal fork, which is located around the living room",task-10-use-thermometer
focus on metal fork in inventory,True,219,9,"Your task is to measure the temperature of metal fork, which is located around the living room",task-10-use-thermometer
use thermometer in inventory on metal fork in inventory,True,219,10,"Your task is to measure the temperature of metal fork, which is located around the living room",task-10-use-thermometer
move metal fork in inventory to yellow box,False,219,11,"Your task is to measure the temperature of metal fork, which is located around the living room",task-10-use-thermometer
