action,landmark,variation,order,goal,task_id
open door to hallway,False,35,0,Your task is to grow a avocado plant from seed,task-4-grow-plant
go to hallway,False,35,1,Your task is to grow a avocado plant from seed,task-4-grow-plant
open door to green house,True,35,2,Your task is to grow a avocado plant from seed,task-4-grow-plant
go to green house,True,35,3,Your task is to grow a avocado plant from seed,task-4-grow-plant
pick up seed jar,True,35,4,Your task is to grow a avocado plant from seed,task-4-grow-plant
open door to outside,False,35,5,Your task is to grow a avocado plant from seed,task-4-grow-plant
go to outside,False,35,6,Your task is to grow a avocado plant from seed,task-4-grow-plant
pick up shovel,False,35,7,Your task is to grow a avocado plant from seed,task-4-grow-plant
use shovel in inventory on ground,False,35,8,Your task is to grow a avocado plant from seed,task-4-grow-plant
pick up soil,False,35,9,Your task is to grow a avocado plant from seed,task-4-grow-plant
open door to green house,True,35,10,Your task is to grow a avocado plant from seed,task-4-grow-plant
go to green house,True,35,11,Your task is to grow a avocado plant from seed,task-4-grow-plant
move soil in inventory to flower pot 2,False,35,12,Your task is to grow a avocado plant from seed,task-4-grow-plant
move avocado seed in seed jar to flower pot 2,False,35,13,Your task is to grow a avocado plant from seed,task-4-grow-plant
0,True,35,14,Your task is to grow a avocado plant from seed,task-4-grow-plant
focus on avocado seed in flower pot 2,False,35,15,Your task is to grow a avocado plant from seed,task-4-grow-plant
activate sink,True,35,16,Your task is to grow a avocado plant from seed,task-4-grow-plant
move jug to sink,True,35,17,Your task is to grow a avocado plant from seed,task-4-grow-plant
pour jug into flower pot 2,False,35,18,Your task is to grow a avocado plant from seed,task-4-grow-plant
deactivate sink,True,35,19,Your task is to grow a avocado plant from seed,task-4-grow-plant
wait1,True,35,20,Your task is to grow a avocado plant from seed,task-4-grow-plant
wait1,True,35,21,Your task is to grow a avocado plant from seed,task-4-grow-plant
wait1,True,35,22,Your task is to grow a avocado plant from seed,task-4-grow-plant
wait1,True,35,23,Your task is to grow a avocado plant from seed,task-4-grow-plant
wait1,True,35,24,Your task is to grow a avocado plant from seed,task-4-grow-plant
activate sink,True,35,25,Your task is to grow a avocado plant from seed,task-4-grow-plant
move jug to sink,True,35,26,Your task is to grow a avocado plant from seed,task-4-grow-plant
pour jug into flower pot 2,False,35,27,Your task is to grow a avocado plant from seed,task-4-grow-plant
deactivate sink,True,35,28,Your task is to grow a avocado plant from seed,task-4-grow-plant
wait1,True,35,29,Your task is to grow a avocado plant from seed,task-4-grow-plant
wait1,True,35,30,Your task is to grow a avocado plant from seed,task-4-grow-plant
wait1,True,35,31,Your task is to grow a avocado plant from seed,task-4-grow-plant
