action,landmark,variation,order,goal,task_id
open door to hallway,False,5,0,Your task is to freeze ice,task-1-freeze
go to hallway,False,5,1,Your task is to freeze ice,task-1-freeze
open door to kitchen,True,5,2,Your task is to freeze ice,task-1-freeze
go to kitchen,True,5,3,Your task is to freeze ice,task-1-freeze
pick up thermometer,True,5,4,Your task is to freeze ice,task-1-freeze
open cupboard,True,5,5,Your task is to freeze ice,task-1-freeze
pick up metal pot,True,5,6,Your task is to freeze ice,task-1-freeze
open fridge,True,5,7,Your task is to freeze ice,task-1-freeze
open glass jar,False,5,8,Your task is to freeze ice,task-1-freeze
open oven,True,5,9,Your task is to freeze ice,task-1-freeze
open drawer in counter,True,5,10,Your task is to freeze ice,task-1-freeze
open freezer,True,5,11,Your task is to freeze ice,task-1-freeze
focus on ice,True,5,12,Your task is to freeze ice,task-1-freeze
move ice to metal pot,True,5,13,Your task is to freeze ice,task-1-freeze
pick up metal pot,True,5,14,Your task is to freeze ice,task-1-freeze
move metal pot to stove,True,5,15,Your task is to freeze ice,task-1-freeze
activate stove,True,5,16,Your task is to freeze ice,task-1-freeze
pick up metal pot,True,5,17,Your task is to freeze ice,task-1-freeze
open door to outside,False,5,18,Your task is to freeze ice,task-1-freeze
go to outside,False,5,19,Your task is to freeze ice,task-1-freeze
open door to foundry,False,5,20,Your task is to freeze ice,task-1-freeze
go to foundry,False,5,21,Your task is to freeze ice,task-1-freeze
open blast furnace,False,5,22,Your task is to freeze ice,task-1-freeze
move metal pot to blast furnace,False,5,23,Your task is to freeze ice,task-1-freeze
activate blast furnace,False,5,24,Your task is to freeze ice,task-1-freeze
examine substance in metal pot,True,5,25,Your task is to freeze ice,task-1-freeze
use thermometer in inventory on substance in metal pot,True,5,26,Your task is to freeze ice,task-1-freeze
pick up metal pot,True,5,27,Your task is to freeze ice,task-1-freeze
open door to outside,False,5,28,Your task is to freeze ice,task-1-freeze
go to outside,False,5,29,Your task is to freeze ice,task-1-freeze
open door to kitchen,True,5,30,Your task is to freeze ice,task-1-freeze
go to kitchen,True,5,31,Your task is to freeze ice,task-1-freeze
pick up metal pot,True,5,32,Your task is to freeze ice,task-1-freeze
open freezer,True,5,33,Your task is to freeze ice,task-1-freeze
move metal pot to freezer,True,5,34,Your task is to freeze ice,task-1-freeze
examine steam,False,5,35,Your task is to freeze ice,task-1-freeze
use thermometer in inventory on steam,False,5,36,Your task is to freeze ice,task-1-freeze
wait,True,5,37,Your task is to freeze ice,task-1-freeze
examine steam,False,5,38,Your task is to freeze ice,task-1-freeze
use thermometer in inventory on steam,False,5,39,Your task is to freeze ice,task-1-freeze
wait,True,5,40,Your task is to freeze ice,task-1-freeze
examine steam,False,5,41,Your task is to freeze ice,task-1-freeze
use thermometer in inventory on steam,False,5,42,Your task is to freeze ice,task-1-freeze
wait,True,5,43,Your task is to freeze ice,task-1-freeze
examine substance in metal pot,True,5,44,Your task is to freeze ice,task-1-freeze
use thermometer in inventory on substance in metal pot,True,5,45,Your task is to freeze ice,task-1-freeze
wait,True,5,46,Your task is to freeze ice,task-1-freeze
examine substance in metal pot,True,5,47,Your task is to freeze ice,task-1-freeze
use thermometer in inventory on substance in metal pot,True,5,48,Your task is to freeze ice,task-1-freeze
wait,True,5,49,Your task is to freeze ice,task-1-freeze
examine substance in metal pot,True,5,50,Your task is to freeze ice,task-1-freeze
use thermometer in inventory on substance in metal pot,True,5,51,Your task is to freeze ice,task-1-freeze
wait,True,5,52,Your task is to freeze ice,task-1-freeze
examine substance in metal pot,True,5,53,Your task is to freeze ice,task-1-freeze
use thermometer in inventory on substance in metal pot,True,5,54,Your task is to freeze ice,task-1-freeze
wait,True,5,55,Your task is to freeze ice,task-1-freeze
examine substance in metal pot,True,5,56,Your task is to freeze ice,task-1-freeze
use thermometer in inventory on substance in metal pot,True,5,57,Your task is to freeze ice,task-1-freeze
wait,True,5,58,Your task is to freeze ice,task-1-freeze
