action,landmark,variation,order,goal,task_id
open door to kitchen,True,187,0,"Your task is to measure the temperature of metal fork, which is located around the bathroom",task-10-use-thermometer
go to kitchen,True,187,1,"Your task is to measure the temperature of metal fork, which is located around the bathroom",task-10-use-thermometer
pick up thermometer,True,187,2,"Your task is to measure the temperature of metal fork, which is located around the bathroom",task-10-use-thermometer
focus on thermometer in inventory,True,187,3,"Your task is to measure the temperature of metal fork, which is located around the bathroom",task-10-use-thermometer
open door to bathroom,True,187,4,"Your task is to measure the temperature of metal fork, which is located around the bathroom",task-10-use-thermometer
go to bathroom,True,187,5,"Your task is to measure the temperature of metal fork, which is located around the bathroom",task-10-use-thermometer
pick up metal fork,True,187,6,"Your task is to measure the temperature of metal fork, which is located around the bathroom",task-10-use-thermometer
focus on metal fork in inventory,True,187,7,"Your task is to measure the temperature of metal fork, which is located around the bathroom",task-10-use-thermometer
open door to kitchen,True,187,8,"Your task is to measure the temperature of metal fork, which is located around the bathroom",task-10-use-thermometer
go to kitchen,True,187,9,"Your task is to measure the temperature of metal fork, which is located around the bathroom",task-10-use-thermometer
open door to hallway,True,187,10,"Your task is to measure the temperature of metal fork, which is located around the bathroom",task-10-use-thermometer
go to hallway,True,187,11,"Your task is to measure the temperature of metal fork, which is located around the bathroom",task-10-use-thermometer
open door to living room,False,187,12,"Your task is to measure the temperature of metal fork, which is located around the bathroom",task-10-use-thermometer
go to living room,False,187,13,"Your task is to measure the temperature of metal fork, which is located around the bathroom",task-10-use-thermometer
use thermometer in inventory on metal fork in inventory,True,187,14,"Your task is to measure the temperature of metal fork, which is located around the bathroom",task-10-use-thermometer
move metal fork in inventory to purple box,False,187,15,"Your task is to measure the temperature of metal fork, which is located around the bathroom",task-10-use-thermometer
